season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2013/2014,Graham Dorrans,West Bromwich Albion,73,CM,Scotland,EPL,3,3,,,175cm,73kg,27
2013/2014,Adrian Mariappa,Crystal Palace,73,RB,Jamaica,EPL,2,3,,,178cm,81kg,27
2013/2014,James Tomkins,West Ham United,73,CB,England,EPL,2,2,,,191cm,74kg,25
2013/2014,Craig Gardner,Sunderland,73,CM,England,EPL,2,3,,,178cm,76kg,27
2013/2014,Ciaran Clark,Aston Villa,73,CB,Republic of Ireland,EPL,2,2,,,188cm,76kg,24
2013/2014,Yannick Sagbo,Hull City,73,ST,Ivory Coast,EPL,3,3,,,178cm,88kg,26
2013/2014,Kyle Naughton,Tottenham Hotspur,73,RB,England,EPL,3,3,,,180cm,73kg,25
2013/2014,Alexander Büttner,Manchester United,73,LB,Netherlands,EPL,3,3,,,174cm,73kg,25
2013/2014,Mohamed Diamé,West Ham United,73,CM,Senegal,EPL,3,4,,,185cm,80kg,26
2013/2014,Nathaniel Clyne,Southampton,73,RB,England,EPL,3,3,,,175cm,67kg,23
2013/2014,John Guidetti,Manchester City,73,ST,Sweden,EPL,3,3,,,185cm,79kg,22
2013/2014,Álvaro,Swansea City,73,ST,Spain,EPL,3,3,,,182cm,75kg,23
2013/2014,Jores Okore,Aston Villa,73,CB,Denmark,EPL,2,3,,,183cm,80kg,21
2013/2014,Ilori,Liverpool,73,CB,Portugal,EPL,2,3,,,190cm,79kg,21
2013/2014,Markus Rosenberg,West Bromwich Albion,72,ST,Sweden,EPL,2,4,,,185cm,82kg,31
2013/2014,Boaz Myhill,West Bromwich Albion,72,GK,Wales,EPL,1,2,,,191cm,92kg,31
2013/2014,Alou Diarra,West Ham United,72,CDM,France,EPL,2,3,,,190cm,79kg,32
2013/2014,Billy Sharp,Southampton,72,ST,England,EPL,3,3,,,175cm,70kg,28
2013/2014,Phil Bardsley,Sunderland,72,RB,Scotland,EPL,2,3,,,180cm,74kg,28
2013/2014,Sebastian Larsson,Sunderland,72,CM,Sweden,EPL,3,3,,,178cm,70kg,28
2013/2014,Victor Anichebe,West Bromwich Albion,72,ST,Nigeria,EPL,2,3,,,191cm,85kg,26
2013/2014,José Fonte,Southampton,72,CB,Portugal,EPL,2,3,,,187cm,81kg,30
2013/2014,Neil Taylor,Swansea City,72,LB,Wales,EPL,2,3,,,175cm,75kg,25
2013/2014,Erik Pieters,Stoke City,72,LB,Netherlands,EPL,2,2,,,182cm,86kg,25
2013/2014,Séamus Coleman,Everton,72,RB,Republic of Ireland,EPL,2,3,,,177cm,77kg,25
2013/2014,Mile Jedinák,Crystal Palace,72,CDM,Australia,EPL,2,3,,,188cm,78kg,29
2013/2014,Fabian Delph,Aston Villa,72,CM,England,EPL,3,3,,,174cm,60kg,24
2013/2014,Jack Collison,West Ham United,72,CM,Wales,EPL,2,3,,,182cm,75kg,25
2013/2014,Dan Gosling,Newcastle United,72,CM,England,EPL,3,3,,,183cm,79kg,24
2013/2014,Geoff Cameron,Stoke City,72,RB,United States,EPL,3,3,,,191cm,84kg,28
2013/2014,Yannick Bolasie,Crystal Palace,72,LM,DR Congo,EPL,3,4,,,185cm,84kg,25
2013/2014,Maya Yoshida,Southampton,72,CB,Japan,EPL,2,4,,,189cm,78kg,25
2013/2014,Andros Townsend,Tottenham Hotspur,72,RM,England,EPL,3,3,,,181cm,81kg,22
2013/2014,Luis Alberto,Liverpool,72,CF,Spain,EPL,3,4,,,182cm,71kg,21
2013/2014,Ross Barkley,Everton,72,CAM,England,EPL,3,4,,,188cm,76kg,20
2013/2014,Dong Won Ji,Sunderland,72,CAM,Korea Republic,EPL,3,4,,,187cm,77kg,22
2013/2014,Shola Ameobi,Newcastle United,71,ST,Nigeria,EPL,2,3,,,191cm,96kg,32
2013/2014,Andrea Dossena,Sunderland,71,LB,Italy,EPL,2,2,,,180cm,77kg,32
2013/2014,Alan Hutton,Aston Villa,71,RB,Scotland,EPL,2,3,,,185cm,72kg,29
2013/2014,Kelvin Davis,Southampton,71,GK,England,EPL,1,3,,,185cm,82kg,37
2013/2014,Steven Naismith,Everton,71,ST,Scotland,EPL,3,3,,,178cm,72kg,27
2013/2014,Curtis Davies,Hull City,71,CB,England,EPL,2,3,,,188cm,89kg,29
2013/2014,Brad Jones,Liverpool,71,GK,Australia,EPL,1,2,,,191cm,76kg,32
2013/2014,Glenn Murray,Crystal Palace,71,ST,England,EPL,2,3,,,185cm,84kg,30
2013/2014,Sone Aluko,Hull City,71,ST,Nigeria,EPL,3,4,,,173cm,75kg,25
2013/2014,Vito Mannone,Sunderland,71,GK,Italy,EPL,1,3,,,191cm,80kg,26
2013/2014,Maurice Edu,Stoke City,71,CDM,United States,EPL,3,3,,,183cm,81kg,28
2013/2014,Marc Albrighton,Aston Villa,71,RM,England,EPL,3,3,,,175cm,67kg,24
2013/2014,Adlène Guédioura,Crystal Palace,71,CM,Algeria,EPL,3,4,,,178cm,82kg,28
2013/2014,Barry Bannan,Crystal Palace,71,CM,Scotland,EPL,3,2,,,169cm,61kg,24
2013/2014,Ashley Westwood,Aston Villa,71,CDM,England,EPL,2,3,,,175cm,67kg,24
2013/2014,Nathan Baker,Aston Villa,71,CB,England,EPL,2,2,,,189cm,82kg,23
2013/2014,Ahmed Elmohamady,Hull City,71,RWB,Egypt,EPL,3,3,,,182cm,78kg,26
2013/2014,Jack Colback,Sunderland,71,CM,England,EPL,2,3,,,176cm,70kg,24
2013/2014,Magaye Gueye,Everton,71,LM,Senegal,EPL,3,2,,,179cm,73kg,23
2013/2014,Sebastián Coates,Liverpool,71,CB,Uruguay,EPL,2,3,,,196cm,85kg,23
2013/2014,Josh McEachran,Chelsea,71,CM,England,EPL,3,2,,,178cm,65kg,21
2013/2014,Carl Jenkinson,Arsenal,71,RB,England,EPL,2,3,,,185cm,77kg,22
2013/2014,Charis Mavrias,Sunderland,71,RM,Greece,EPL,3,4,,,177cm,70kg,20
2013/2014,Tomáš Kalas,Chelsea,71,CB,Czech Republic,EPL,2,3,,,184cm,71kg,21
2013/2014,Robbie Brady,Hull City,71,LM,Republic of Ireland,EPL,3,4,,,175cm,69kg,22
2013/2014,Ryo Miyaichi,Arsenal,71,RM,Japan,EPL,4,4,,,183cm,71kg,21
2013/2014,Jack Butland,Stoke City,71,GK,England,EPL,1,3,,,192cm,95kg,21
2013/2014,Guy Demel,West Ham United,70,RB,Ivory Coast,EPL,2,3,,,188cm,88kg,32
2013/2014,Steven Reid,West Bromwich Albion,70,RB,Republic of Ireland,EPL,3,3,,,180cm,87kg,33
2013/2014,George McCartney,West Ham United,70,LB,Northern Ireland,EPL,2,2,,,183cm,76kg,33
2013/2014,Matt Taylor,West Ham United,70,CDM,England,EPL,3,3,,,178cm,73kg,32
2013/2014,Jos Hooiveld,Southampton,70,CB,Netherlands,EPL,2,2,,,193cm,83kg,31
2013/2014,Ricardo,West Ham United,70,RM,Portugal,EPL,3,3,,,188cm,80kg,27
2013/2014,Stephen Henderson,West Ham United,70,GK,Republic of Ireland,EPL,1,3,,,193cm,87kg,26
2013/2014,Matt Fryatt,Hull City,70,ST,England,EPL,2,4,,,178cm,70kg,28
2013/2014,Henri. Hilário Meireles Alves S.,Chelsea,70,GK,Portugal,EPL,1,2,,,189cm,88kg,38
2013/2014,Chu Young Park,Arsenal,70,ST,Korea Republic,EPL,3,3,,,182cm,75kg,28
2013/2014,Joey O'Brien,West Ham United,70,LB,Republic of Ireland,EPL,2,3,,,180cm,70kg,28
2013/2014,Dwight Tiendalli,Swansea City,70,RB,Netherlands,EPL,2,3,,,180cm,69kg,28
2013/2014,Jimmy Kébé,Crystal Palace,70,RM,Mali,EPL,3,3,,,187cm,78kg,30
2013/2014,Wilson Palacios,Stoke City,70,CDM,Honduras,EPL,2,3,,,178cm,72kg,29
2013/2014,George Boyd,Hull City,70,LM,Scotland,EPL,4,4,,,186cm,79kg,28
2013/2014,James Chester,Hull City,70,CB,England,EPL,2,2,,,177cm,79kg,25
2013/2014,Brek Shea,Stoke City,70,LM,United States,EPL,3,3,,,191cm,86kg,24
2013/2014,Joel Robles,Everton,70,GK,Spain,EPL,1,2,,,195cm,90kg,23
2013/2014,Dedryck Boyata,Manchester City,70,RB,Belgium,EPL,2,3,,,187cm,84kg,23
2013/2014,Jonathan Williams,Crystal Palace,70,CAM,Wales,EPL,3,3,,,168cm,60kg,20
2013/2014,Luna,Aston Villa,70,LB,Spain,EPL,2,3,,,177cm,68kg,23
2013/2014,Campaña,Crystal Palace,70,CM,Spain,EPL,3,3,,,179cm,74kg,20
2013/2014,James Ward-Prowse,Southampton,70,CM,England,EPL,3,3,,,173cm,66kg,19
2013/2014,Nathaniel Chalobah,Chelsea,70,CDM,England,EPL,2,3,,,185cm,75kg,19
2013/2014,Luke Shaw,Southampton,70,LB,England,EPL,2,2,,,185cm,75kg,18
2013/2014,Daniel Fox,Southampton,69,LB,Scotland,EPL,2,3,,,183cm,79kg,27
2013/2014,Damien Delaney,Crystal Palace,69,CB,Republic of Ireland,EPL,2,3,,,191cm,89kg,32
2013/2014,Liam Ridgewell,West Bromwich Albion,69,CB,England,EPL,2,2,,,188cm,79kg,29
2013/2014,Jay Rodriguez,Southampton,69,LM,England,EPL,2,4,,,185cm,70kg,24
2013/2014,Jonathan Parr,Crystal Palace,69,LB,Norway,EPL,3,4,,,182cm,75kg,25
2013/2014,Connor Wickham,Sunderland,69,ST,England,EPL,2,3,,,189cm,90kg,21
2013/2014,Leandro Bacuna,Aston Villa,69,RB,Netherlands,EPL,3,3,,,187cm,77kg,22
2013/2014,Nicklas Helenius,Aston Villa,69,ST,Denmark,EPL,2,3,,,196cm,83kg,23
2013/2014,Andre Wisdom,Liverpool,69,RB,England,EPL,2,3,,,186cm,78kg,21
2013/2014,Massadio Haïdara,Newcastle United,69,LB,France,EPL,2,3,,,179cm,75kg,21
2013/2014,Apostolos Vellios,Everton,69,ST,Greece,EPL,2,3,,,191cm,78kg,22
2013/2014,Ben Davies,Swansea City,69,LB,Wales,EPL,2,3,,,170cm,76kg,21
2013/2014,Tadanari Lee,Southampton,69,ST,Japan,EPL,2,3,,,183cm,73kg,28
2013/2014,Kevin Phillips,Crystal Palace,68,ST,England,EPL,3,3,,,170cm,70kg,40
2013/2014,Steve Harper,Hull City,68,GK,England,EPL,1,3,,,188cm,91kg,39
2013/2014,Garry Monk,Swansea City,68,CB,England,EPL,2,3,,,183cm,81kg,35
2013/2014,Abdoulaye Faye,Hull City,68,CB,Senegal,EPL,2,3,,,187cm,99kg,36
2013/2014,Billy Jones,West Bromwich Albion,68,RB,England,EPL,2,3,,,180cm,77kg,27
2013/2014,Guilherme do Prado Raymundo,Southampton,68,LM,Brazil,EPL,3,3,,,189cm,79kg,32
2013/2014,Leroy Lita,Swansea City,68,ST,England,EPL,3,2,,,176cm,81kg,29
2013/2014,Owen Garvan,Crystal Palace,68,CAM,Republic of Ireland,EPL,3,2,,,183cm,67kg,26
2013/2014,Florian Marange,Crystal Palace,68,LB,France,EPL,2,2,,,181cm,78kg,28
2013/2014,Rob Elliot,Newcastle United,68,GK,England,EPL,1,2,,,188cm,93kg,28
2013/2014,Stephen Quinn,Hull City,68,CM,Republic of Ireland,EPL,3,2,,,168cm,60kg,28
2013/2014,Gabriel Obertan,Newcastle United,68,RM,France,EPL,4,3,,,186cm,83kg,25
2013/2014,Joel Ward,Crystal Palace,68,RB,England,EPL,2,3,,,187cm,76kg,24
2013/2014,David Meyler,Hull City,68,CM,Republic of Ireland,EPL,2,3,,,189cm,86kg,24
2013/2014,Emmanuel Frimpong,Arsenal,68,CDM,Ghana,EPL,3,3,,,176cm,81kg,22
2013/2014,Gary Gardner,Aston Villa,68,CM,England,EPL,3,3,,,188cm,82kg,21
2013/2014,Marc Muniesa,Stoke City,68,CB,Spain,EPL,2,3,,,179cm,72kg,22
2013/2014,Craig Dawson,West Bromwich Albion,68,CB,England,EPL,2,2,,,188cm,83kg,24
2013/2014,Jamie Ness,Stoke City,68,CM,Scotland,EPL,3,3,,,177cm,71kg,23
2013/2014,Ravel Morrison,West Ham United,68,CAM,England,EPL,3,4,,,175cm,71kg,21
2013/2014,Yacouba Sylla,Aston Villa,68,CM,Mali,EPL,2,2,,,184cm,80kg,23
2013/2014,Sammy Ameobi,Newcastle United,68,LM,England,EPL,3,3,,,194cm,77kg,22
2013/2014,John Stones,Everton,68,CB,England,EPL,2,2,,,188cm,75kg,19
2013/2014,Pozuelo,Swansea City,68,CAM,Spain,EPL,2,4,,,170cm,63kg,22
2013/2014,Dwight Gayle,Crystal Palace,68,ST,England,EPL,3,4,,,173cm,69kg,23
2013/2014,Danny Gabbidon,Crystal Palace,67,CB,Wales,EPL,2,3,,,178cm,71kg,34
2013/2014,Paul McShane,Hull City,67,CB,Republic of Ireland,EPL,2,3,,,183cm,81kg,28
2013/2014,Patrick McCarthy,Crystal Palace,67,CB,Republic of Ireland,EPL,2,3,,,185cm,81kg,30
2013/2014,Liam Rosenior,Hull City,67,RB,England,EPL,3,3,,,178cm,77kg,29
2013/2014,Goran Popov,West Bromwich Albion,67,LB,FYR Macedonia,EPL,2,2,,,188cm,85kg,29
2013/2014,Kagisho Dikgacoi,Crystal Palace,67,CDM,South Africa,EPL,2,3,,,180cm,81kg,29
2013/2014,Jack Hunt,Crystal Palace,67,RB,England,EPL,2,3,,,175cm,71kg,23
2013/2014,Bryan Oviedo,Everton,67,LB,Costa Rica,EPL,3,3,,,172cm,65kg,24
2013/2014,Harry Kane,Tottenham Hotspur,67,ST,England,EPL,3,3,,,183cm,65kg,20
2013/2014,Aleksandar Tonev,Aston Villa,67,LM,Bulgaria,EPL,3,5,,,178cm,69kg,24
2013/2014,Serge Gnabry,Arsenal,67,RM,Germany,EPL,3,3,,,173cm,73kg,18
2013/2014,Nathan Aké,Chelsea,67,CB,Netherlands,EPL,2,3,,,180cm,71kg,19
2013/2014,Neil Alexander,Crystal Palace,66,GK,Scotland,EPL,1,3,,,185cm,74kg,36
2013/2014,Eldin Jakupovic,Hull City,66,GK,Switzerland,EPL,1,2,,,191cm,83kg,29
2013/2014,Aaron McLean,Hull City,66,ST,England,EPL,3,3,,,171cm,78kg,31
2013/2014,Elliot Grandin,Crystal Palace,66,CAM,France,EPL,3,3,,,178cm,66kg,26
2013/2014,Darcy Blake,Crystal Palace,66,CB,Wales,EPL,2,3,,,183cm,68kg,25
2013/2014,Ben Amos,Manchester United,66,GK,England,EPL,1,2,,,193cm,76kg,24
2013/2014,Adilson Tavares Varela,Sunderland,66,CM,Switzerland,EPL,2,2,,,178cm,75kg,25
2013/2014,Chris Herd,Aston Villa,66,CB,Australia,EPL,3,3,,,173cm,76kg,25
2013/2014,Dean Moxey,Crystal Palace,66,LB,England,EPL,2,3,,,188cm,70kg,28
2013/2014,Shane Duffy,Everton,66,CB,Republic of Ireland,EPL,2,3,,,194cm,76kg,22
2013/2014,Rory Donnelly,Swansea City,66,ST,Northern Ireland,EPL,2,3,,,188cm,81kg,22
2013/2014,Alex Bruce,Hull City,65,CB,Northern Ireland,EPL,2,2,,,180cm,81kg,29
2013/2014,Joe Dudgeon,Hull City,65,LB,Northern Ireland,EPL,2,3,,,177cm,74kg,23
2013/2014,Ondrej Celustka,Sunderland,65,RB,Czech Republic,EPL,2,3,,,175cm,69kg,24
2013/2014,Stuart O'Keefe,Crystal Palace,65,CM,England,EPL,2,3,,,173cm,64kg,23
2013/2014,Joe Bennett,Aston Villa,65,LB,England,EPL,2,3,,,177cm,75kg,24
2013/2014,Haris Vučkić,Newcastle United,65,CAM,Slovenia,EPL,3,3,,,188cm,83kg,21
2013/2014,Yaya Sanogo,Arsenal,65,ST,France,EPL,3,3,,,191cm,74kg,21
2013/2014,Alex Nimely,Manchester City,65,ST,England,EPL,3,3,,,180cm,74kg,23
2013/2014,Nick Proschwitz,Hull City,65,ST,Germany,EPL,2,2,,,192cm,85kg,27
2013/2014,Benik Afobe,Arsenal,65,ST,England,EPL,3,2,,,183cm,77kg,21
2013/2014,Paulo Gazzaniga,Southampton,65,GK,Argentina,EPL,1,3,,,196cm,90kg,22
2013/2014,Michael Keane,Manchester United,65,CB,England,EPL,2,3,,,188cm,82kg,21
2013/2014,Lewis Price,Crystal Palace,64,GK,Wales,EPL,1,2,,,191cm,85kg,29
2013/2014,Lee Barnard,Southampton,64,ST,England,EPL,2,3,,,178cm,68kg,29
2013/2014,Benjamin Siegrist,Aston Villa,64,GK,Switzerland,EPL,1,1,,,194cm,85kg,22
2013/2014,Samed Yesil,Liverpool,64,ST,Germany,EPL,3,3,,,180cm,72kg,20
2013/2014,Aaron Wilbraham,Crystal Palace,63,ST,England,EPL,2,3,,,191cm,73kg,34
2013/2014,George Thorne,West Bromwich Albion,63,CM,England,EPL,2,3,,,188cm,83kg,21
2013/2014,Gael Bigirimana,Newcastle United,63,CM,England,EPL,2,3,,,177cm,74kg,20
2013/2014,Jon Flanagan,Liverpool,63,LB,England,EPL,2,3,,,181cm,69kg,21
2013/2014,Adam Morgan,Liverpool,63,ST,England,EPL,2,3,,,179cm,71kg,20
2013/2014,Calum Chambers,Southampton,63,RB,England,EPL,2,3,,,183cm,66kg,19
2013/2014,Jesse Lingard,Manchester United,63,CAM,England,EPL,3,3,,,168cm,65kg,21
2013/2014,Marcos Lopes,Manchester City,63,CAM,Portugal,EPL,4,3,,,174cm,68kg,18
2013/2014,Richard Wright,Manchester City,62,GK,England,EPL,1,2,,,188cm,89kg,36
2013/2014,Jed Steer,Aston Villa,62,GK,England,EPL,1,2,,,188cm,80kg,21
2013/2014,James Tavernier,Newcastle United,62,RB,England,EPL,2,3,,,175cm,81kg,22
2013/2014,Kyle De Silva,Crystal Palace,62,CAM,England,EPL,3,3,,,178cm,72kg,20
2013/2014,Daniel Johnson,Aston Villa,62,CM,England,EPL,2,3,,,174cm,67kg,21
2013/2014,Nicholas Yennaris,Arsenal,62,CDM,England,EPL,2,3,,,173cm,76kg,21
2013/2014,Emiliano Martinez,Arsenal,62,GK,Argentina,EPL,1,3,,,191cm,88kg,21
2013/2014,Cameron Lancaster,Tottenham Hotspur,62,ST,England,EPL,2,3,,,184cm,74kg,21
2013/2014,Paul Dummett,Newcastle United,62,LB,Wales,EPL,2,2,,,184cm,65kg,22
2013/2014,Stephen Sama,Liverpool,62,CB,Germany,EPL,2,3,,,188cm,74kg,21
2013/2014,Ryan Fredericks,Tottenham Hotspur,62,RM,England,EPL,3,3,,,173cm,71kg,21
2013/2014,Jordon Ibe,Liverpool,62,LM,England,EPL,2,4,,,170cm,66kg,18
2013/2014,Ezekiel Fryers,Tottenham Hotspur,62,LB,England,EPL,2,2,,,183cm,75kg,21
2013/2014,Jordan Bowery,Aston Villa,61,ST,England,EPL,3,3,,,185cm,76kg,22
2013/2014,Darnel Situ,Swansea City,61,CB,France,EPL,2,3,,,187cm,77kg,22
2013/2014,Conor McAleny,Everton,61,ST,England,EPL,2,3,,,172cm,66kg,21
2013/2014,Curtis Good,Newcastle United,61,CB,Australia,EPL,2,3,,,187cm,85kg,21
2013/2014,Jak Alnwick,Newcastle United,61,GK,England,EPL,1,2,,,180cm,82kg,20
2013/2014,Emyr Huws,Manchester City,61,CM,Wales,EPL,3,2,,,177cm,78kg,20
2013/2014,Liam Marrs,Sunderland,61,RB,England,EPL,2,3,,,175cm,72kg,21
2013/2014,Adam Campbell,Newcastle United,61,ST,England,EPL,2,3,,,168cm,62kg,19
2013/2014,Adnan Januzaj,Manchester United,61,LM,Belgium,EPL,3,4,,,180cm,75kg,19
2013/2014,Donervon Daniels,West Bromwich Albion,61,CB,England,EPL,2,2,,,185cm,91kg,20
2013/2014,Jonathan Forte,Southampton,60,ST,Barbados,EPL,2,3,,,183cm,78kg,27
2013/2014,Luke Daniels,West Bromwich Albion,60,GK,England,EPL,1,3,,,193cm,81kg,26
2013/2014,Curtis Obeng,Swansea City,60,RB,England,EPL,2,2,,,173cm,67kg,25
2013/2014,Daniel Potts,West Ham United,60,LB,England,EPL,2,3,,,172cm,70kg,20
2013/2014,Louis Laing,Sunderland,60,CB,England,EPL,2,3,,,181cm,76kg,21
2013/2014,Saido Berahino,West Bromwich Albion,60,ST,England,EPL,3,4,,,180cm,83kg,20
2013/2014,Adil Nabi,West Bromwich Albion,60,ST,England,EPL,3,3,,,176cm,70kg,20
2013/2014,Kemar Roofe,West Bromwich Albion,60,LM,England,EPL,3,3,,,178cm,71kg,21
2013/2014,Daniel Bachmann,Stoke City,60,GK,Austria,EPL,1,3,,,191cm,81kg,19
2013/2014,Janoi Donacien,Aston Villa,60,CB,St. Lucia,EPL,2,2,,,183cm,75kg,20
2013/2014,Raphael Spiegel,West Ham United,59,GK,Switzerland,EPL,1,2,,,196cm,88kg,21
2013/2014,Hallam Hope,Everton,59,ST,England,EPL,3,2,,,179cm,76kg,20
2013/2014,Jernade Meade,Swansea City,59,LB,England,EPL,3,2,,,160cm,72kg,21
2013/2014,Liam O'Neil,West Bromwich Albion,59,CB,England,EPL,2,3,,,180cm,80kg,20
2013/2014,James Armstrong,Hull City,59,CAM,England,EPL,2,3,,,176cm,71kg,22
2013/2014,David Moberg-Karlsson,Sunderland,59,ST,Sweden,EPL,3,2,,,179cm,76kg,20
2013/2014,Karim Rossi,Stoke City,59,ST,Switzerland,EPL,2,2,,,182cm,75kg,20
2013/2014,James Loveridge,Swansea City,59,ST,Wales,EPL,2,3,,,188cm,85kg,20
2013/2014,Chuba Akpom,Arsenal,59,ST,England,EPL,2,3,,,183cm,70kg,18
2013/2014,John Lundstram,Everton,58,CM,England,EPL,3,3,,,182cm,74kg,20
2013/2014,Jordan Graham,Aston Villa,58,RM,England,EPL,4,3,,,182cm,68kg,19
2013/2014,Jamal Blackman,Chelsea,58,GK,England,EPL,1,3,,,195cm,75kg,20
2013/2014,Lucas Dawson,Stoke City,58,CM,England,EPL,2,2,,,186cm,77kg,20
2013/2014,Andreas Christensen,Chelsea,58,CB,Denmark,EPL,2,3,,,188cm,74kg,18
2013/2014,Danny Whitehead,West Ham United,58,CAM,England,EPL,3,3,,,179cm,69kg,20
2013/2014,Sebastian Lletget,West Ham United,57,CM,United States,EPL,3,4,,,180cm,74kg,21
2013/2014,Danny Ward,Liverpool,57,GK,Wales,EPL,1,3,,,189cm,88kg,20
2013/2014,Eirik Holmen Johansen,Manchester City,56,GK,Norway,EPL,1,3,,,194cm,84kg,21
2013/2014,Leo Chambers,West Ham United,56,CB,England,EPL,2,3,,,186cm,83kg,18
2013/2014,James Campbell,Stoke City,54,LB,England,EPL,2,3,,,178cm,71kg,20
2013/2014,Remie Streete,Newcastle United,51,CB,England,EPL,2,3,,,187cm,83kg,19
2013/2014,John Ruddy,Norwich City,78,GK,England,EPL,1,3,,,193cm,97kg,27
2013/2014,Johan Elmander,Norwich City,76,ST,Sweden,EPL,3,4,,,188cm,84kg,33
2013/2014,Hoolahan,Norwich City,76,CAM,Republic of Ireland,EPL,4,2,,,168cm,71kg,32
2013/2014,Ricky van Wolfswinkel,Norwich City,76,ST,Netherlands,EPL,3,4,,,185cm,70kg,25
2013/2014,Leroy Fer,Norwich City,76,CM,Netherlands,EPL,3,4,,,188cm,79kg,24
2013/2014,Robert Snodgrass,Norwich City,75,RM,Scotland,EPL,3,3,,,182cm,77kg,26
2013/2014,Sébastien Bassong,Norwich City,75,CB,Cameroon,EPL,2,3,,,187cm,73kg,27
2013/2014,Michael Turner,Norwich City,74,CB,England,EPL,2,3,,,193cm,91kg,30
2013/2014,Alexander Tettey,Norwich City,74,CDM,Norway,EPL,3,3,,,180cm,68kg,28
2013/2014,Gary Hooper,Norwich City,74,ST,England,EPL,2,2,,,176cm,71kg,26
2013/2014,Javier Garrido Behobide,Norwich City,73,LB,Spain,EPL,2,3,,,179cm,76kg,29
2013/2014,Bradley Johnson,Norwich City,73,CM,England,EPL,3,2,,,178cm,68kg,27
2013/2014,Russell Martin,Norwich City,73,RB,Scotland,EPL,2,3,,,183cm,74kg,28
2013/2014,Anthony Pilkington,Norwich City,73,LM,Republic of Ireland,EPL,3,4,,,181cm,81kg,25
2013/2014,Martin Olsson,Norwich City,73,LB,Sweden,EPL,3,2,,,178cm,82kg,26
2013/2014,Jonny Howson,Norwich City,72,CM,England,EPL,3,4,,,181cm,77kg,26
2013/2014,Steven Whittaker,Norwich City,71,RB,Scotland,EPL,2,4,,,185cm,87kg,29
2013/2014,Luciano Becchio,Norwich City,71,ST,Argentina,EPL,3,4,,,186cm,89kg,30
2013/2014,Elliott Bennett,Norwich City,71,RM,England,EPL,3,3,,,179cm,73kg,25
2013/2014,Nathan Redmond,Norwich City,70,LM,England,EPL,4,3,,,173cm,75kg,20
2013/2014,David Fox,Norwich City,69,CM,England,EPL,2,4,,,176cm,77kg,30
2013/2014,Mark Bunn,Norwich City,69,GK,England,EPL,1,2,,,183cm,78kg,29
2013/2014,Ryan Bennett,Norwich City,69,CB,England,EPL,2,2,,,181cm,78kg,24
2013/2014,Daniel Ayala,Norwich City,68,CB,Spain,EPL,2,3,,,190cm,84kg,23
2013/2014,Carlo Nash,Norwich City,63,GK,England,EPL,1,3,,,196cm,90kg,40
2013/2014,Josh Murphy,Norwich City,56,LM,England,EPL,3,2,,,173cm,67kg,19
2013/2014,Jacob Murphy,Norwich City,53,RM,England,EPL,3,3,,,176cm,67kg,19
2013/2014,Ewan McNeil,Norwich City,51,RB,Scotland,EPL,2,2,,,188cm,82kg,20
2013/2014,Craig Bellamy,Cardiff City,74,LM,Wales,EPL,3,4,,,175cm,69kg,34
2013/2014,Théophile-Catherine,Cardiff City,74,RB,France,EPL,2,3,,,180cm,77kg,24
2013/2014,Steven Caulker,Cardiff City,74,CB,England,EPL,2,2,,,191cm,77kg,22
2013/2014,Peter Odemwingie,Cardiff City,73,RM,Nigeria,EPL,3,3,,,182cm,74kg,32
2013/2014,David Marshall,Cardiff City,73,GK,Scotland,EPL,1,3,,,191cm,83kg,29
2013/2014,Fraizer Campbell,Cardiff City,73,ST,England,EPL,3,3,,,172cm,82kg,26
2013/2014,Gary Medel,Cardiff City,73,CDM,Chile,EPL,3,4,,,172cm,71kg,26
2013/2014,Peter Whittingham,Cardiff City,72,LM,England,EPL,3,3,,,178cm,63kg,29
2013/2014,Bo Kyung Kim,Cardiff City,72,CAM,Korea Republic,EPL,3,4,,,178cm,67kg,24
2013/2014,Maynard,Cardiff City,71,ST,England,EPL,3,3,,,180cm,70kg,27
2013/2014,Craig Noone,Cardiff City,71,RM,England,EPL,3,2,,,177cm,69kg,26
2013/2014,Andreas Cornelius,Cardiff City,71,ST,Denmark,EPL,3,4,,,193cm,89kg,21
2013/2014,Kevin McNaughton,Cardiff City,70,RB,Scotland,EPL,2,3,,,178cm,66kg,31
2013/2014,Mark Hudson,Cardiff City,70,CB,England,EPL,2,3,,,185cm,77kg,32
2013/2014,Ben Turner,Cardiff City,70,CB,England,EPL,2,3,,,193cm,91kg,25
2013/2014,Jordon Mutch,Cardiff City,70,CAM,England,EPL,2,4,,,188cm,81kg,22
2013/2014,Aron Gunnarsson,Cardiff City,70,CDM,Iceland,EPL,2,3,,,177cm,70kg,25
2013/2014,John Brayford,Cardiff City,70,RB,England,EPL,2,3,,,173cm,71kg,26
2013/2014,Andrew Taylor,Cardiff City,69,LB,England,EPL,2,3,,,178cm,69kg,27
2013/2014,Don Cowie,Cardiff City,68,RM,Scotland,EPL,3,2,,,178cm,74kg,31
2013/2014,Tommy Smith,Cardiff City,67,RM,England,EPL,3,3,,,179cm,80kg,34
2013/2014,Joe Lewis,Cardiff City,66,GK,England,EPL,1,3,,,198cm,85kg,26
2013/2014,Matthew Connolly,Cardiff City,66,RB,England,EPL,2,3,,,188cm,84kg,26
