season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2014/2015,Shay Given,Aston Villa,74,GK,Republic of Ireland,EPL,1,3,M,M,185cm,,39
2014/2015,Costel Pantilimon,Sunderland,74,GK,Romania,EPL,1,2,M,M,203cm,,28
2014/2015,Kasper Schmeichel,Leicester City,74,GK,Denmark,EPL,1,3,M,M,185cm,,28
2014/2015,Matteo Darmian,Manchester Utd,74,RB,Italy,EPL,2,3,M,H,182cm,,25
2014/2015,José Luis Sanmartín Mato,Stoke City,74,ST,Spain,EPL,3,3,M,M,191cm,,25
2014/2015,Tomas Kalas,Chelsea,74,CB,Czech Republic,EPL,2,3,M,M,182cm,,22
2014/2015,Shay Given,Stoke City,74,GK,Republic of Ireland,EPL,1,3,M,M,185cm,,39
2014/2015,Tom Cleverley,Everton,74,CM,England,EPL,3,3,M,M,175cm,,25
2014/2015,Aleksandar Mitrovic,Newcastle Utd,74,ST,Serbia,EPL,2,4,M,L,189cm,,20
2014/2015,Bakary Sako,Crystal Palace,74,LM,Mali,EPL,3,3,H,M,184cm,,27
2014/2015,Ryan Taylor,Newcastle Utd,73,RB,England,EPL,2,3,M,M,179cm,,30
2014/2015,Jores Okore,Aston Villa,73,CB,Denmark,EPL,2,3,M,H,183cm,,22
2014/2015,Geoff Cameron,Stoke City,73,RB,United States,EPL,3,3,H,M,191cm,,29
2014/2015,Danny Simpson,Leicester City,73,RB,England,EPL,2,3,M,M,177cm,,45
2014/2015,James Morrison,West Brom,73,CM,Scotland,EPL,3,3,M,M,178cm,,29
2014/2015,Graham Dorrans,West Brom,73,CM,Scotland,EPL,3,3,M,M,175cm,,28
2014/2015,Charlie Adam,Stoke City,73,CM,Scotland,EPL,3,3,M,L,185cm,,29
2014/2015,Jason Puncheon,Crystal Palace,73,RM,England,EPL,3,2,M,L,173cm,,28
2014/2015,Emmanuel Rivière,Newcastle Utd,73,ST,France,EPL,2,3,H,M,182cm,,25
2014/2015,Andreas Weimann,Aston Villa,73,CF,Austria,EPL,2,3,H,M,188cm,,23
2014/2015,Yannick Bolasie,Crystal Palace,73,LM,DR Congo,EPL,5,4,H,M,185cm,,26
2014/2015,Ciaran Clark,Aston Villa,73,CB,Republic of Ireland,EPL,2,2,M,M,188cm,,25
2014/2015,Liam Bridcutt,Sunderland,73,CDM,Scotland,EPL,3,3,M,H,171cm,,26
2014/2015,Ben Davies,Spurs,73,LB,Wales,EPL,2,3,H,H,181cm,,22
2014/2015,Erik Pieters,Stoke City,73,LB,Netherlands,EPL,2,2,M,M,182cm,,26
2014/2015,Libor Kozák,Aston Villa,73,ST,Czech Republic,EPL,2,3,M,L,193cm,,25
2014/2015,Kieran Richardson,Aston Villa,73,LB,England,EPL,3,3,M,M,175cm,,30
2014/2015,Gabriel Agbonlahor,Aston Villa,73,CF,England,EPL,3,4,M,M,180cm,,28
2014/2015,Eric Dier,Spurs,73,CB,England,EPL,2,3,M,H,191cm,,21
2014/2015,Santiago Vergini,Sunderland,73,CB,Argentina,EPL,2,2,M,H,191cm,,26
2014/2015,Anderson,Manchester Utd,73,CM,Brazil,EPL,3,2,M,M,176cm,,27
2014/2015,Gareth McAuley,West Brom,73,CB,Northern Ireland,EPL,2,3,L,H,195cm,,35
2014/2015,James Tomkins,West Ham,73,CB,England,EPL,2,2,M,M,191cm,,26
2014/2015,Scott Dann,Crystal Palace,73,CB,England,EPL,2,3,L,M,188cm,,28
2014/2015,Matthew Lowton,Aston Villa,73,RB,England,EPL,2,3,H,M,180cm,,25
2014/2015,Gerhard Tremmel,Swansea City,73,GK,Germany,EPL,1,3,M,M,191cm,,36
2014/2015,Vito Mannone,Sunderland,73,GK,Italy,EPL,1,3,M,M,188cm,,27
2014/2015,Jussi Jääskeläinen,West Ham,73,GK,Finland,EPL,1,2,M,M,191cm,,40
2014/2015,Sylvain Marveaux,Newcastle Utd,73,CAM,France,EPL,3,3,M,M,172cm,,29
2014/2015,Ilori,Liverpool,73,CB,Portugal,EPL,2,3,M,M,190cm,,22
2014/2015,James McClean,West Brom,73,LM,Republic of Ireland,EPL,4,2,H,M,180cm,,26
2014/2015,Bruno Zuculini,Manchester City,73,CM,Argentina,EPL,2,3,M,M,178cm,,22
2014/2015,Christian Fuchs,Leicester City,73,LB,Austria,EPL,3,2,H,M,186cm,,29
2014/2015,Pedro Obiang,West Ham,73,CM,Spain,EPL,2,3,M,M,185cm,,23
2014/2015,Jordan Ayew,Aston Villa,73,ST,Ghana,EPL,3,3,M,M,182cm,,23
2014/2015,Neil Taylor,Swansea City,72,LB,Wales,EPL,2,3,H,M,177cm,,26
2014/2015,Kyle Naughton,Spurs,72,RB,England,EPL,3,3,M,M,180cm,,26
2014/2015,Victor Anichebe,West Brom,72,ST,Nigeria,EPL,2,3,H,M,191cm,,27
2014/2015,Marc Muniesa Martínez,Stoke City,72,LB,Spain,EPL,2,3,M,M,179cm,,23
2014/2015,Fraizer Campbell,Crystal Palace,72,ST,England,EPL,3,3,H,M,172cm,,27
2014/2015,Andy Wilkinson,Stoke City,72,RB,England,EPL,2,3,M,M,180cm,,30
2014/2015,Leonardo Ulloa,Leicester City,72,ST,Argentina,EPL,2,4,H,M,185cm,,28
2014/2015,Damien Delaney,Crystal Palace,72,CB,Republic of Ireland,EPL,2,3,M,M,191cm,,33
2014/2015,Peter Odemwingie,Stoke City,72,RM,Nigeria,EPL,3,4,H,L,182cm,,33
2014/2015,Scott Sinclair,Manchester City,72,LM,England,EPL,4,3,H,M,177cm,,26
2014/2015,Sébastien Pocognoli,West Brom,72,LB,Belgium,EPL,3,3,H,M,183cm,,27
2014/2015,Connor Wickham,Sunderland,72,ST,England,EPL,2,3,H,M,189cm,,22
2014/2015,Joe Ledley,Crystal Palace,72,CM,Wales,EPL,3,2,M,H,183cm,,28
2014/2015,Philippe Senderos,Aston Villa,72,CB,Switzerland,EPL,2,2,L,M,190cm,,30
2014/2015,Sebastian Larsson,Sunderland,72,CM,Sweden,EPL,3,3,M,M,178cm,,29
2014/2015,Ashley Westwood,Aston Villa,72,CDM,England,EPL,2,3,M,M,175cm,,25
2014/2015,Carlton Cole,West Ham,72,ST,England,EPL,2,3,H,M,191cm,,31
2014/2015,Facundo Ferreyra,Newcastle Utd,72,ST,Argentina,EPL,3,2,M,M,187cm,,24
2014/2015,Tony Hibbert,Everton,72,RB,England,EPL,2,2,M,M,173cm,,34
2014/2015,Matthew Upson,Leicester City,72,CB,England,EPL,2,3,M,M,185cm,,36
2014/2015,Wilfried Zaha,Crystal Palace,72,LM,England,EPL,4,3,M,L,180cm,,22
2014/2015,Wayne Hennessey,Crystal Palace,72,GK,Wales,EPL,1,3,M,M,198cm,,28
2014/2015,Boaz Myhill,West Brom,72,GK,Wales,EPL,1,2,M,M,191cm,,32
2014/2015,Jack Butland,Stoke City,72,GK,England,EPL,1,3,M,M,196cm,,22
2014/2015,Darren Randolph,West Ham,72,GK,Republic of Ireland,EPL,1,3,M,M,185cm,,28
2014/2015,Kieran Trippier,Spurs,72,RB,England,EPL,3,4,H,H,179cm,,24
2014/2015,Modibo Maiga,West Ham,72,ST,Mali,EPL,3,3,M,L,185cm,,27
2014/2015,Oriol Romeu Vidal,Chelsea,72,CDM,Spain,EPL,2,3,M,H,183cm,,23
2014/2015,Adam Matthews,Sunderland,72,RB,Wales,EPL,2,2,H,M,178cm,,23
2014/2015,Valentin Roberge,Sunderland,72,CB,France,EPL,2,3,M,H,189cm,,27
2014/2015,Sergio Romero,Manchester Utd,72,GK,Argentina,EPL,1,3,M,M,192cm,,28
2014/2015,Connor Wickham,Crystal Palace,72,ST,England,EPL,2,3,H,M,189cm,,22
2014/2015,Jordan Veretout,Aston Villa,72,CM,France,EPL,3,3,M,H,177cm,,22
2014/2015,Bertrand Traoré,Chelsea,72,ST,Burkina Faso,EPL,4,3,M,L,180cm,,19
2014/2015,N'Golo Kanté,Leicester City,72,CM,France,EPL,3,3,M,M,169cm,,24
2014/2015,David Nugent,Leicester City,71,ST,England,EPL,3,3,H,M,180cm,,30
2014/2015,Chris Baird,West Brom,71,CDM,Northern Ireland,EPL,2,3,M,M,181cm,,33
2014/2015,Nathan Baker,Aston Villa,71,CB,England,EPL,2,2,L,H,189cm,,24
2014/2015,James McArthur,Crystal Palace,71,CM,Scotland,EPL,3,3,M,M,178cm,,45
2014/2015,Patrick van Aanholt,Sunderland,71,LB,Netherlands,EPL,3,3,H,M,175cm,,24
2014/2015,Will Buckley,Sunderland,71,RW,England,EPL,3,4,H,M,183cm,,25
2014/2015,John Stones,Everton,71,CB,England,EPL,2,2,H,M,188cm,,20
2014/2015,Marc Albrighton,Leicester City,71,RM,England,EPL,3,3,H,M,175cm,,25
2014/2015,Cristian Gamboa,West Brom,71,RB,Costa Rica,EPL,2,3,H,M,175cm,,25
2014/2015,Cheikhou Kouyaté,West Ham,71,CDM,Senegal,EPL,2,3,M,M,193cm,,25
2014/2015,Phil Bardsley,Stoke City,71,RB,Scotland,EPL,2,3,M,M,180cm,,29
2014/2015,Muhamed Bešić,Everton,71,CDM,Bosnia Herzegovina,EPL,2,3,M,H,180cm,,22
2014/2015,Maya Yoshida,Southampton,71,CB,Japan,EPL,2,4,M,M,189cm,,26
2014/2015,Marcin Wasilewski,Leicester City,71,CB,Poland,EPL,2,3,M,H,186cm,,34
2014/2015,Jon Flanagan,Liverpool,71,LB,England,EPL,2,3,M,H,181cm,,22
2014/2015,Emmanuel Mayuka,Southampton,71,ST,Zambia,EPL,4,4,H,L,178cm,,24
2014/2015,Carl Jenkinson,West Ham,71,RB,England,EPL,2,3,H,H,185cm,,23
2014/2015,Wes Morgan,Leicester City,71,CB,Jamaica,EPL,2,3,M,M,185cm,,31
2014/2015,Sebastián Coates,Sunderland,71,CB,Uruguay,EPL,2,3,M,M,196cm,,45
2014/2015,Marc Wilson,Stoke City,71,CB,Republic of Ireland,EPL,2,4,M,M,188cm,,27
2014/2015,Brad Jones,Liverpool,71,GK,Australia,EPL,1,2,M,M,191cm,,33
2014/2015,Thomas Sørensen,Stoke City,71,GK,Denmark,EPL,1,3,M,M,196cm,,38
2014/2015,Kristoffer Nordfeldt,Swansea City,71,GK,Sweden,EPL,1,2,M,M,190cm,,25
2014/2015,Kevin Wimmer,Spurs,71,CB,Austria,EPL,2,3,M,M,187cm,,22
2014/2015,Antonio Manuel Luna Rodriguez,Aston Villa,71,LB,Spain,EPL,2,3,H,M,177cm,,24
2014/2015,Jordan Amavi,Aston Villa,71,LB,France,EPL,2,2,M,M,176cm,,21
2014/2015,Carl Jenkinson,Arsenal,71,RB,England,EPL,2,3,H,H,185cm,,23
2014/2015,Danny Ings,Liverpool,71,ST,England,EPL,3,3,H,H,178cm,,22
2014/2015,James Chester,West Brom,71,CB,Wales,EPL,2,2,M,M,181cm,,26
2014/2015,Jonathan Williams,Crystal Palace,70,CAM,Wales,EPL,3,3,H,M,168cm,,21
2014/2015,Serge Gnabry,Arsenal,70,RM,Germany,EPL,3,3,M,M,173cm,,19
2014/2015,Adrian Mariappa,Crystal Palace,70,RB,Jamaica,EPL,2,3,M,M,178cm,,28
2014/2015,Jack Colback,Newcastle Utd,70,CM,England,EPL,2,3,M,H,176cm,,25
2014/2015,Jonathan Walters,Stoke City,70,RM,Republic of Ireland,EPL,3,3,H,H,183cm,,31
2014/2015,Diafra Sakho,West Ham,70,ST,Senegal,EPL,3,3,M,M,184cm,,25
2014/2015,Alan Hutton,Aston Villa,70,RB,Scotland,EPL,2,3,M,M,185cm,,30
2014/2015,Billy Jones,Sunderland,70,RB,England,EPL,2,3,H,M,180cm,,28
2014/2015,Dwight Tiendalli,Swansea City,70,RB,Netherlands,EPL,2,3,M,M,176cm,,29
2014/2015,Anthony Knockaert,Leicester City,70,RM,France,EPL,4,3,M,M,172cm,,23
2014/2015,Chris Herd,Aston Villa,70,CB,Australia,EPL,3,3,M,H,173cm,,26
2014/2015,Guy Demel,West Ham,70,RB,Ivory Coast,EPL,2,3,M,M,188cm,,33
2014/2015,Javier Manquillo Gaitán,Liverpool,70,RB,Spain,EPL,2,3,H,M,180cm,,21
2014/2015,Joey O'Brien,West Ham,70,LB,Republic of Ireland,EPL,2,3,M,H,180cm,,29
2014/2015,Aaron Cresswell,West Ham,70,LB,England,EPL,2,3,M,M,170cm,,25
2014/2015,Kevin Doyle,Crystal Palace,70,ST,Republic of Ireland,EPL,3,3,H,H,181cm,,45
2014/2015,Calum Chambers,Arsenal,70,RB,England,EPL,2,3,H,M,183cm,,20
2014/2015,Francis Coquelin,Arsenal,70,LM,France,EPL,3,3,M,M,178cm,,24
2014/2015,Danny Drinkwater,Leicester City,70,CM,England,EPL,3,4,M,M,178cm,,25
2014/2015,Dwight Gayle,Crystal Palace,70,ST,England,EPL,3,4,M,M,173cm,,24
2014/2015,Kelvin Davis,Southampton,70,GK,England,EPL,1,3,M,M,185cm,,38
2014/2015,Joel Robles Blázquez,Everton,70,GK,Spain,EPL,1,2,M,M,195cm,,24
2014/2015,Ádám Bogdán,Liverpool,70,GK,Hungary,EPL,1,3,M,M,194cm,,27
2014/2015,Josh McEachran,Chelsea,70,CM,England,EPL,3,2,M,M,178cm,,22
2014/2015,Serge Gnabry,West Brom,70,RM,Germany,EPL,3,3,M,M,173cm,,19
2014/2015,Adlène Guédioura,Crystal Palace,69,CM,Algeria,EPL,3,4,M,H,178cm,,29
2014/2015,Bryan Oviedo,Everton,69,LB,Costa Rica,EPL,3,3,H,M,172cm,,25
2014/2015,Charis Mavrias,Sunderland,69,RM,Greece,EPL,3,4,H,L,177cm,,21
2014/2015,Jamie Vardy,Leicester City,69,ST,England,EPL,3,3,H,H,178cm,,28
2014/2015,Andre Wisdom,West Brom,69,RB,England,EPL,2,3,M,M,186cm,,22
2014/2015,Tom Carroll,Swansea City,69,CM,England,EPL,3,2,M,M,171cm,,22
2014/2015,Massadio Haïdara,Newcastle Utd,69,LB,France,EPL,2,3,H,H,180cm,,22
2014/2015,Marvin Emnes,Swansea City,69,ST,Netherlands,EPL,4,3,M,L,176cm,,26
2014/2015,Chris Wood,Leicester City,69,ST,New Zealand,EPL,3,3,M,M,191cm,,23
2014/2015,Riyad Mahrez,Leicester City,69,RM,Algeria,EPL,3,4,M,M,179cm,,24
2014/2015,Jerome Thomas,Crystal Palace,69,LM,England,EPL,4,3,M,M,178cm,,32
2014/2015,Liam Moore,Leicester City,69,CB,England,EPL,2,3,M,M,185cm,,22
2014/2015,Nick Powell,Leicester City,69,CAM,England,EPL,2,3,M,M,183cm,,45
2014/2015,Georgios Samaras,West Brom,69,ST,Greece,EPL,3,3,H,M,193cm,,30
2014/2015,Ricardo Vaz Tê,West Ham,69,RM,Portugal,EPL,3,3,L,L,189cm,,28
2014/2015,Danny Graham,Sunderland,69,ST,England,EPL,2,3,H,M,183cm,,29
2014/2015,Wilson Palacios,Stoke City,69,CDM,Honduras,EPL,2,3,M,H,178cm,,30
2014/2015,Jordi Gómez,Sunderland,69,CM,Spain,EPL,3,3,M,M,178cm,,30
2014/2015,Yaya Sanogo,Arsenal,69,ST,France,EPL,3,3,M,M,191cm,,22
2014/2015,Cristian Ceballos Prieto,Spurs,69,LW,Spain,EPL,3,4,M,L,173cm,,22
2014/2015,Ritchie De Laet,Leicester City,69,RB,Belgium,EPL,2,4,H,M,186cm,,26
2014/2015,Andre Wisdom,Liverpool,69,RB,England,EPL,2,3,M,M,186cm,,22
2014/2015,Tom Carroll,Spurs,69,CM,England,EPL,3,2,M,M,171cm,,22
2014/2015,Kenneth Omeruo,Chelsea,69,CB,Nigeria,EPL,2,3,M,M,185cm,,21
2014/2015,Stephen Dobbie,Crystal Palace,69,ST,Scotland,EPL,3,3,M,L,173cm,,32
2014/2015,Cuco Martina,Southampton,69,RB,Netherlands Antilles,EPL,2,3,M,M,183cm,,25
2014/2015,Enes Ünal,Manchester City,69,ST,Turkey,EPL,4,4,M,M,185cm,,18
2014/2015,Mark Bunn,Aston Villa,69,GK,England,EPL,1,2,M,M,183cm,,30
2014/2015,Andy King,Leicester City,68,CM,Wales,EPL,2,3,H,M,183cm,,26
2014/2015,Sammy Ameobi,Newcastle Utd,68,LM,Nigeria,EPL,3,3,M,L,194cm,,23
2014/2015,Nabil Bentaleb,Spurs,68,CM,Algeria,EPL,2,3,M,M,187cm,,20
2014/2015,Craig Dawson,West Brom,68,CB,England,EPL,2,2,M,M,188cm,,25
2014/2015,Dedryck Boyata,Manchester City,68,RB,Belgium,EPL,2,3,M,M,188cm,,24
2014/2015,Paul Konchesky,Leicester City,68,LB,England,EPL,2,3,M,M,178cm,,34
2014/2015,Gabriel Obertan,Newcastle Utd,68,RM,France,EPL,4,3,M,L,186cm,,26
2014/2015,Jesse Lingard,Manchester Utd,68,CAM,England,EPL,3,3,M,M,168cm,,22
2014/2015,Matty James,Leicester City,68,CM,England,EPL,3,4,M,M,178cm,,23
2014/2015,Harry Kane,Spurs,68,ST,England,EPL,3,3,M,M,188cm,,21
2014/2015,Rob Elliot,Newcastle Utd,68,GK,Republic of Ireland,EPL,1,2,M,M,188cm,,29
2014/2015,Gary Gardner,Aston Villa,68,CM,England,EPL,3,3,M,M,186cm,,22
2014/2015,Nathaniel Chalobah,Chelsea,68,CM,England,EPL,2,3,M,M,185cm,,20
2014/2015,Karl Darlow,Newcastle Utd,68,GK,England,EPL,1,2,M,M,185cm,,24
2014/2015,Juan Miguel Jimenez López,Southampton,68,CAM,Spain,EPL,3,3,M,H,170cm,,22
2014/2015,Rudy Gestede,Aston Villa,68,ST,Benin,EPL,2,3,H,M,193cm,,26
2014/2015,Dean Hammond,Leicester City,67,CM,England,EPL,2,3,M,H,183cm,,32
2014/2015,Patrick McCarthy,Crystal Palace,67,CB,Republic of Ireland,EPL,2,3,M,M,185cm,,31
2014/2015,Nathan Ake,Chelsea,67,CB,Netherlands,EPL,2,3,H,M,180cm,,20
2014/2015,Leandro Bacuna,Aston Villa,67,RB,Netherlands,EPL,3,3,H,M,187cm,,23
2014/2015,Jason Davidson,West Brom,67,LB,Australia,EPL,2,2,M,M,180cm,,23
2014/2015,Gary Taylor-Fletcher,Leicester City,67,ST,England,EPL,3,2,M,M,183cm,,33
2014/2015,Saido Berahino,West Brom,67,ST,England,EPL,3,4,M,M,180cm,,21
2014/2015,Ayoze Pérez Gutiérrez,Newcastle Utd,67,ST,Spain,EPL,3,4,H,M,179cm,,21
2014/2015,Jamaal Lascelles,Newcastle Utd,67,CB,England,EPL,2,3,M,H,189cm,,21
2014/2015,Patrick Roberts,Manchester City,67,RM,England,EPL,3,2,M,M,167cm,,18
2014/2015,José Ángel Crespo Rincón,Aston Villa,67,CB,Spain,EPL,2,3,M,M,183cm,,28
2014/2015,Alan Tate,Swansea City,66,CB,England,EPL,2,3,M,M,185cm,,32
2014/2015,Stuart O'Keefe,Crystal Palace,66,CM,England,EPL,2,3,M,H,173cm,,24
2014/2015,Peter Ramage,Crystal Palace,66,CB,England,EPL,2,3,M,M,185cm,,31
2014/2015,Jimmy Kebe,Crystal Palace,66,RM,Mali,EPL,3,3,M,L,187cm,,31
2014/2015,Ashley Richards,Swansea City,66,RB,Wales,EPL,3,3,M,M,175cm,,24
2014/2015,Paul Dummett,Newcastle Utd,66,LB,Wales,EPL,2,2,H,M,183cm,,23
2014/2015,Joe Bennett,Aston Villa,66,LB,England,EPL,2,3,M,M,183cm,,25
2014/2015,Jamie Ness,Stoke City,66,CM,Scotland,EPL,3,3,M,M,177cm,,24
2014/2015,Mehdi Abeid,Newcastle Utd,65,CM,Algeria,EPL,3,3,M,M,180cm,,22
2014/2015,Kyle Bartley,Swansea City,65,CB,England,EPL,2,3,M,M,194cm,,24
2014/2015,Haris Vučkić,Newcastle Utd,65,CAM,Slovenia,EPL,3,3,M,M,186cm,,22
2014/2015,Adilson Tavares Varela,Sunderland,65,CM,Switzerland,EPL,2,2,M,H,178cm,,26
2014/2015,Krisztián Adorján,Liverpool,65,CAM,Hungary,EPL,3,0,M,M,180cm,,45
2014/2015,Rory Donnelly,Swansea City,65,ST,Northern Ireland,EPL,2,3,H,M,188cm,,23
2014/2015,Shane Ferguson,Newcastle Utd,65,LM,Northern Ireland,EPL,2,3,M,M,175cm,,23
2014/2015,Jack Grealish,Aston Villa,65,LM,Republic of Ireland,EPL,4,3,M,M,178cm,,19
2014/2015,Ben Amos,Manchester Utd,65,GK,England,EPL,1,2,M,M,193cm,,25
2014/2015,Ben Hamer,Leicester City,65,GK,England,EPL,1,3,M,M,193cm,,27
2014/2015,Alex Pritchard,Spurs,65,CAM,England,EPL,3,4,H,H,171cm,,22
2014/2015,Paul Gallagher,Leicester City,65,LM,Scotland,EPL,3,3,M,M,185cm,,30
2014/2015,Patrick Bamford,Chelsea,65,ST,England,EPL,2,3,H,M,189cm,,21
2014/2015,Patrick Bamford,Crystal Palace,65,ST,England,EPL,2,3,H,M,189cm,,21
2014/2015,Ezekiel Fryers,Crystal Palace,64,CB,England,EPL,2,2,M,M,183cm,,45
2014/2015,Todd Kane,Chelsea,64,RB,England,EPL,2,3,H,M,180cm,,21
2014/2015,Lloyd Isgrove,Southampton,64,RM,Wales,EPL,3,3,M,M,178cm,,22
2014/2015,Ryan Mason,Spurs,64,CAM,England,EPL,3,3,M,M,175cm,,23
2014/2015,Bongani Khumalo,Spurs,64,CB,South Africa,EPL,2,3,M,M,188cm,,28
2014/2015,Luke Garbutt,Everton,64,LB,England,EPL,2,3,H,M,178cm,,22
2014/2015,Lewis Price,Crystal Palace,64,GK,Wales,EPL,1,2,M,M,191cm,,30
2014/2015,Kwesi Appiah,Crystal Palace,64,ST,England,EPL,2,4,H,L,180cm,,24
2014/2015,Samed Yesil,Liverpool,63,ST,Germany,EPL,3,3,M,M,180cm,,21
2014/2015,Jeffrey Schlupp,Leicester City,63,LB,Ghana,EPL,2,2,M,M,178cm,,22
2014/2015,Gael Bigirimana,Newcastle Utd,63,CM,England,EPL,2,3,M,M,177cm,,21
2014/2015,Jay Fulton,Swansea City,63,CAM,England,EPL,2,3,M,M,178cm,,21
2014/2015,Sam Gallagher,Southampton,63,ST,England,EPL,2,2,M,M,193cm,,19
2014/2015,James Wilson,Manchester Utd,63,ST,England,EPL,2,4,M,M,184cm,,19
2014/2015,Souleymane Coulibaly,Spurs,63,ST,Ivory Coast,EPL,3,4,M,M,172cm,,45
2014/2015,Damian Martinez,Arsenal,63,GK,Argentina,EPL,1,3,M,M,191cm,,22
2014/2015,Paulo Gazzaniga,Southampton,63,GK,Argentina,EPL,1,3,M,M,196cm,,23
2014/2015,Rolando Aarons,Newcastle Utd,62,LM,Jamaica,EPL,3,3,M,M,175cm,,19
2014/2015,Adam Armstrong,Newcastle Utd,62,CF,England,EPL,2,3,H,M,172cm,,18
2014/2015,Enda Stevens,Aston Villa,62,LB,Republic of Ireland,EPL,2,2,M,M,183cm,,24
2014/2015,Gedion Zelalem,Arsenal,62,CM,Germany,EPL,3,4,M,M,180cm,,18
2014/2015,Harrison Reed,Southampton,62,CM,England,EPL,2,3,M,M,168cm,,20
2014/2015,Richard Wright,Manchester City,62,GK,England,EPL,1,2,M,M,188cm,,37
2014/2015,Grant Hall,Spurs,62,CB,England,EPL,2,3,L,M,191cm,,23
2014/2015,João Carlos Vilaça Teixeira,Liverpool,62,CAM,Portugal,EPL,3,3,H,M,177cm,,22
2014/2015,Donervon Daniels,West Brom,62,CB,England,EPL,2,2,M,M,185cm,,21
2014/2015,Diego Poyet,West Ham,61,CDM,England,EPL,2,3,M,M,180cm,,20
2014/2015,Adam Campbell,Newcastle Utd,61,ST,England,EPL,2,3,H,M,168cm,,45
2014/2015,Tyias Browning,Everton,61,CB,England,EPL,2,3,M,M,181cm,,20
2014/2015,Francisco Santos Silva Júnior,Everton,61,CM,Guinea Bissau,EPL,2,3,M,H,162cm,,23
2014/2015,Conor McAleny,Everton,61,ST,England,EPL,2,3,M,L,172cm,,22
2014/2015,Adil Nabi,West Brom,61,ST,England,EPL,3,3,M,M,176cm,,21
2014/2015,Dionatan Teixeira,Stoke City,61,CB,Slovakia,EPL,2,3,M,M,193cm,,22
2014/2015,Zoumana Bakayogo,Leicester City,61,LB,Ivory Coast,EPL,2,3,H,M,183cm,,28
2014/2015,Héctor Bellerín Moruno,Arsenal,61,RB,Spain,EPL,3,3,M,M,177cm,,20
2014/2015,Samuel Galindo,Arsenal,61,CAM,Bolivia,EPL,3,3,M,M,189cm,,23
2014/2015,Kemar Roofe,West Brom,61,LM,England,EPL,3,3,M,M,178cm,,22
2014/2015,Benjamin Siegrist,Aston Villa,61,GK,Switzerland,EPL,1,1,M,M,194cm,,23
2014/2015,Jindrich Stanek,Everton,61,GK,Czech Republic,EPL,1,3,M,M,192cm,,19
2014/2015,Jak Alnwick,Newcastle Utd,61,GK,England,EPL,1,2,M,M,188cm,,21
2014/2015,Blair Turgott,West Ham,60,RM,England,EPL,2,3,M,M,179cm,,21
2014/2015,Jordan Rossiter,Liverpool,60,CM,England,EPL,2,4,M,M,172cm,,18
2014/2015,Isaiah Brown,Chelsea,60,ST,England,EPL,2,3,M,M,182cm,,18
2014/2015,Will Keane,Manchester Utd,60,ST,England,EPL,3,3,M,M,187cm,,22
2014/2015,Mikael Mandron,Sunderland,60,ST,France,EPL,2,2,M,M,191cm,,20
2014/2015,Curtis Obeng,Swansea City,60,RB,England,EPL,2,2,M,M,173cm,,26
2014/2015,Tyler Blackett,Manchester Utd,60,CB,England,EPL,2,3,M,M,188cm,,21
2014/2015,James Alabi,Stoke City,60,ST,England,EPL,2,2,M,M,182cm,,45
2014/2015,Paul McCallum,West Ham,60,ST,England,EPL,3,2,M,M,191cm,,21
2014/2015,Michael Drennan,Aston Villa,60,ST,Republic of Ireland,EPL,3,3,H,M,178cm,,21
2014/2015,Bradley Garmston,West Brom,60,LB,Republic of Ireland,EPL,2,2,H,M,177cm,,21
2014/2015,Brendan Galloway,Everton,60,LB,England,EPL,2,3,M,M,186cm,,19
2014/2015,Daniel Potts,West Ham,60,LB,England,EPL,2,3,H,M,172cm,,21
2014/2015,Callum Robinson,Aston Villa,60,ST,England,EPL,2,2,H,M,178cm,,20
2014/2015,Luke Daniels,West Brom,60,GK,England,EPL,1,3,M,M,195cm,,27
2014/2015,Chris Kettings,Crystal Palace,60,GK,Scotland,EPL,1,2,M,M,193cm,,22
2014/2015,Jakob Haugaard,Stoke City,60,GK,Denmark,EPL,1,3,M,M,199cm,,23
2014/2015,Janoi Donacien,Aston Villa,60,CB,St Lucia,EPL,2,2,L,H,183cm,,21
2014/2015,Callum Robinson,Aston Villa,60,LM,England,EPL,2,2,H,M,178cm,,20
2014/2015,James Loveridge,Swansea City,59,ST,Wales,EPL,2,3,M,M,188cm,,21
2014/2015,Lewis Baker,Chelsea,59,CAM,England,EPL,3,5,M,M,178cm,,20
2014/2015,Ryan Ledson,Everton,59,CM,England,EPL,2,2,M,M,181cm,,17
2014/2015,Graham Burke,Aston Villa,59,CF,Republic of Ireland,EPL,3,3,M,L,180cm,,21
2014/2015,Ryan Seager,Southampton,59,ST,England,EPL,2,3,M,L,176cm,,19
2014/2015,Jake Hesketh,Southampton,59,CAM,England,EPL,3,3,M,L,168cm,,19
2014/2015,Seko Fofana,Manchester City,59,CDM,France,EPL,3,3,M,M,183cm,,20
2014/2015,Jordan Pickford,Sunderland,59,GK,England,EPL,1,3,M,M,185cm,,21
2014/2015,John Swift,Chelsea,59,CM,England,EPL,3,3,H,H,185cm,,19
2014/2015,Jordan Graham,Aston Villa,58,RM,England,EPL,4,3,M,M,182cm,,20
2014/2015,Simonas Stankevičius,Leicester City,58,ST,Lithuania,EPL,2,3,M,M,185cm,,19
2014/2015,Liam Agnew,Sunderland,58,CAM,England,EPL,2,3,M,M,178cm,,20
