season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2018/2019,Montoya,Brighton & Hove Albion,77,RB,Spain,EPL,3,4,H,M,175cm,73kg,28
2018/2019,Lewis Dunk,Brighton & Hove Albion,77,CB,England,EPL,2,3,H,H,192cm,88kg,27
2018/2019,Florin Andone,Brighton & Hove Albion,77,ST,Romania,EPL,3,3,H,H,180cm,78kg,26
2018/2019,Mathias Jørgensen,Huddersfield Town,77,CB,Denmark,EPL,2,2,M,H,191cm,85kg,29
2018/2019,Martin Dúbravka,Newcastle United,77,GK,Slovakia,EPL,1,2,M,M,190cm,80kg,30
2018/2019,Yannick Bolasie,Everton,77,LW,Congo DR,EPL,5,4,H,H,188cm,84kg,30
2018/2019,Pedro Obiang,West Ham United,77,CDM,Equatorial Guinea,EPL,3,3,M,H,185cm,75kg,27
2018/2019,James Maddison,Leicester City,77,CAM,England,EPL,4,4,H,M,175cm,73kg,22
2018/2019,Ryan Fraser,Bournemouth,77,LM,Scotland,EPL,3,4,H,M,163cm,60kg,25
2018/2019,Matt Doherty,Wolverhampton Wanderers,77,RWB,Republic of Ireland,EPL,3,4,H,M,183cm,89kg,27
2018/2019,Matteo Darmian,Manchester United,76,LB,Italy,EPL,3,5,L,H,182cm,70kg,29
2018/2019,Emerson,Chelsea,76,LWB,Italy,EPL,3,3,H,M,176cm,63kg,24
2018/2019,Willy Caballero,Chelsea,76,GK,Argentina,EPL,1,3,M,M,186cm,80kg,37
2018/2019,Joe Gomez,Liverpool,76,RB,England,EPL,3,3,M,H,188cm,77kg,22
2018/2019,Vincent Janssen,Tottenham Hotspur,76,ST,Holland,EPL,3,4,H,L,183cm,88kg,24
2018/2019,Moussa Sissoko,Tottenham Hotspur,76,CM,France,EPL,3,2,M,M,187cm,91kg,29
2018/2019,Alex Iwobi,Arsenal,76,LM,Nigeria,EPL,4,3,M,M,180cm,75kg,23
2018/2019,Sandro,Everton,76,ST,Spain,EPL,3,4,H,M,175cm,71kg,23
2018/2019,Mason Holgate,Everton,76,CB,England,EPL,3,3,M,M,184cm,75kg,22
2018/2019,Kiko Femenía,Watford,76,RB,Spain,EPL,3,3,H,M,174cm,61kg,28
2018/2019,Will Hughes,Watford,76,CM,England,EPL,4,3,M,M,185cm,74kg,24
2018/2019,Nathaniel Chalobah,Watford,76,CDM,England,EPL,3,3,M,M,185cm,76kg,24
2018/2019,Tom Cleverley,Watford,76,CM,England,EPL,3,3,H,M,175cm,67kg,29
2018/2019,Issa Diop,West Ham United,76,CB,France,EPL,2,3,M,M,194cm,92kg,22
2018/2019,Mark Noble,West Ham United,76,CM,England,EPL,3,3,H,H,180cm,76kg,32
2018/2019,Pablo Zabaleta,West Ham United,76,RB,Argentina,EPL,3,3,M,H,178cm,74kg,34
2018/2019,Arthur Masuaku,West Ham United,76,LB,Congo DR,EPL,4,2,H,M,179cm,70kg,25
2018/2019,Danny Ings,Southampton,76,ST,England,EPL,3,3,H,H,178cm,73kg,26
2018/2019,Pierre-Emile Højbjerg,Southampton,76,CM,Denmark,EPL,3,4,M,M,185cm,84kg,23
2018/2019,Wesley Hoedt,Southampton,76,CB,Holland,EPL,2,3,M,H,188cm,77kg,25
2018/2019,Fraser Forster,Southampton,76,GK,England,EPL,1,5,M,M,201cm,93kg,31
2018/2019,Ben Chilwell,Leicester City,76,LB,England,EPL,3,3,H,H,178cm,77kg,22
2018/2019,Marc Albrighton,Leicester City,76,LM,England,EPL,3,3,H,H,175cm,74kg,29
2018/2019,Shinji Okazaki,Leicester City,76,CF,Japan,EPL,3,4,H,H,173cm,78kg,33
2018/2019,Demarai Gray,Leicester City,76,LM,England,EPL,4,3,H,M,180cm,74kg,22
2018/2019,James McArthur,Crystal Palace,76,CM,Scotland,EPL,3,3,H,H,178cm,66kg,31
2018/2019,Scott Dann,Crystal Palace,76,CB,England,EPL,2,3,L,M,188cm,78kg,32
2018/2019,Cheikhou Kouyaté,Crystal Palace,76,CDM,Senegal,EPL,3,3,H,M,189cm,83kg,29
2018/2019,DeAndre Yedlin,Newcastle United,76,RB,United States,EPL,3,3,H,M,172cm,75kg,25
2018/2019,Ciaran Clark,Newcastle United,76,CB,Republic of Ireland,EPL,2,2,M,M,185cm,88kg,29
2018/2019,Ayoze Pérez,Newcastle United,76,CF,Spain,EPL,4,4,H,H,178cm,72kg,25
2018/2019,Federico Fernández,Newcastle United,76,CB,Argentina,EPL,2,2,M,H,190cm,83kg,30
2018/2019,Kenedy,Newcastle United,76,LM,Brazil,EPL,4,2,H,H,182cm,77kg,23
2018/2019,Sung Yueng Ki,Newcastle United,76,CM,Korea Republic,EPL,4,4,M,H,189cm,75kg,30
2018/2019,Yoshinori Muto,Newcastle United,76,ST,Japan,EPL,3,4,H,H,178cm,72kg,26
2018/2019,Diego Rico,Bournemouth,76,LB,Spain,EPL,3,2,M,M,183cm,76kg,26
2018/2019,Andrew Surman,Bournemouth,76,CM,England,EPL,3,4,M,M,178cm,73kg,32
2018/2019,Sam Vokes,Burnley,76,ST,Wales,EPL,2,3,H,M,188cm,90kg,29
2018/2019,Stephen Ward,Burnley,76,LB,Republic of Ireland,EPL,3,5,H,H,186cm,80kg,33
2018/2019,Jürgen Locadia,Brighton & Hove Albion,76,ST,Holland,EPL,3,4,H,M,185cm,87kg,25
2018/2019,Dale Stephens,Brighton & Hove Albion,76,CM,England,EPL,3,3,M,H,185cm,71kg,29
2018/2019,Glenn Murray,Brighton & Hove Albion,76,ST,England,EPL,2,3,L,M,185cm,84kg,35
2018/2019,Shane Duffy,Brighton & Hove Albion,76,CB,Republic of Ireland,EPL,2,3,M,H,193cm,76kg,27
2018/2019,Willy Boly,Wolverhampton Wanderers,76,CB,France,EPL,2,4,M,M,195cm,97kg,28
2018/2019,Aleksandar Mitrovic,Fulham,76,ST,Serbia,EPL,3,4,M,M,187cm,90kg,24
2018/2019,Luciano Vietto,Fulham,76,ST,Argentina,EPL,4,3,H,M,173cm,70kg,25
2018/2019,Jonathan Hogg,Huddersfield Town,76,CDM,England,EPL,3,3,M,H,176cm,73kg,30
2018/2019,Terence Kongolo,Huddersfield Town,76,LB,Holland,EPL,3,4,M,H,188cm,70kg,25
2018/2019,Steve Mounié,Huddersfield Town,76,ST,Benin,EPL,3,3,H,M,190cm,80kg,24
2018/2019,Camarasa,Cardiff City,76,CM,Spain,EPL,3,3,H,M,183cm,76kg,24
2018/2019,Harry Arter,Cardiff City,76,CM,Republic of Ireland,EPL,3,5,H,H,176cm,70kg,29
2018/2019,Filip Benković,Leicester City,76,CB,Croatia,EPL,2,3,M,M,194cm,91kg,21
2018/2019,Håvard Nordtveit,Fulham,76,CB,Norway,EPL,2,3,M,M,188cm,83kg,28
2018/2019,Aaron Wan-Bissaka,Crystal Palace,76,RB,England,EPL,3,2,H,M,183cm,72kg,21
2018/2019,Georges-Kévin Nkoudou,Tottenham Hotspur,76,LM,France,EPL,3,4,H,L,175cm,73kg,24
2018/2019,Charly Musonda,Chelsea,75,RW,Belgium,EPL,4,5,M,M,173cm,66kg,22
2018/2019,Harry Winks,Tottenham Hotspur,75,CM,England,EPL,3,3,H,M,176cm,74kg,23
2018/2019,Tom Davies,Everton,75,CM,England,EPL,4,3,H,M,185cm,70kg,20
2018/2019,Oumar Niasse,Everton,75,ST,Senegal,EPL,3,3,H,M,182cm,82kg,29
2018/2019,Sebastian Prödl,Watford,75,CB,Austria,EPL,2,2,M,M,196cm,97kg,31
2018/2019,Marvin Zeegelaar,Watford,75,LB,Holland,EPL,3,3,H,M,186cm,82kg,28
2018/2019,Andre Gray,Watford,75,ST,England,EPL,3,3,H,M,180cm,78kg,27
2018/2019,Robert Snodgrass,West Ham United,75,RM,Scotland,EPL,4,3,H,M,182cm,82kg,31
2018/2019,Maya Yoshida,Southampton,75,CB,Japan,EPL,2,4,M,H,189cm,78kg,30
2018/2019,Stuart Armstrong,Southampton,75,CAM,Scotland,EPL,3,4,H,H,183cm,75kg,27
2018/2019,Nathan Redmond,Southampton,75,RM,England,EPL,4,3,H,M,173cm,69kg,25
2018/2019,Çaglar Söyüncü,Leicester City,75,CB,Turkey,EPL,2,4,M,M,187cm,82kg,23
2018/2019,Rachid Ghezzal,Leicester City,75,RM,Algeria,EPL,4,3,M,L,182cm,70kg,27
2018/2019,Kelechi Iheanacho,Leicester City,75,ST,Nigeria,EPL,4,3,M,M,183cm,80kg,22
2018/2019,Daniel Amartey,Leicester City,75,CDM,Ghana,EPL,3,3,M,H,186cm,79kg,24
2018/2019,James Maddison,Leicester City,75,CAM,England,EPL,4,4,H,M,175cm,73kg,22
2018/2019,Christian Fuchs,Leicester City,75,LB,Austria,EPL,3,2,M,M,187cm,89kg,33
2018/2019,Wes Morgan,Leicester City,75,CB,Jamaica,EPL,2,2,M,H,186cm,101kg,35
2018/2019,Martin Kelly,Crystal Palace,75,CB,England,EPL,2,3,L,M,191cm,77kg,29
2018/2019,Patrick van Aanholt,Crystal Palace,75,LB,Holland,EPL,3,4,H,M,176cm,67kg,28
2018/2019,Wayne Hennessey,Crystal Palace,75,GK,Wales,EPL,1,3,M,M,198cm,90kg,32
2018/2019,Christian Atsu,Newcastle United,75,LM,Ghana,EPL,3,3,H,L,165cm,65kg,27
2018/2019,Mohamed Diamé,Newcastle United,75,CM,Senegal,EPL,3,3,M,H,184cm,86kg,31
2018/2019,Fabian Schär,Newcastle United,75,CB,Switzerland,EPL,2,4,H,M,188cm,84kg,27
2018/2019,Junior Stanislas,Bournemouth,75,RM,England,EPL,3,3,H,M,183cm,76kg,29
2018/2019,Simon Francis,Bournemouth,75,CB,England,EPL,2,4,H,M,183cm,90kg,34
2018/2019,Ryan Fraser,Bournemouth,75,RM,Scotland,EPL,3,4,H,M,163cm,60kg,25
2018/2019,Artur Boruc,Bournemouth,75,GK,Poland,EPL,1,3,M,M,193cm,87kg,39
2018/2019,Charlie Daniels,Bournemouth,75,LB,England,EPL,3,3,H,M,178cm,75kg,32
2018/2019,Adam Smith,Bournemouth,75,RB,England,EPL,3,3,H,M,180cm,78kg,28
2018/2019,Ashley Westwood,Burnley,75,CM,England,EPL,3,3,M,M,174cm,73kg,29
2018/2019,Matej Vydra,Burnley,75,CAM,Czech Republic,EPL,3,4,M,M,175cm,71kg,27
2018/2019,Jeff Hendrick,Burnley,75,CAM,Republic of Ireland,EPL,3,3,M,H,183cm,84kg,27
2018/2019,Leon Balogun,Brighton & Hove Albion,75,CB,Nigeria,EPL,2,3,M,M,190cm,88kg,30
2018/2019,Anthony Knockaert,Brighton & Hove Albion,75,RM,France,EPL,4,3,H,H,172cm,69kg,27
2018/2019,Ezequiel Schelotto,Brighton & Hove Albion,75,RB,Italy,EPL,3,3,H,M,187cm,77kg,30
2018/2019,Bernardo,Brighton & Hove Albion,75,LB,Brazil,EPL,3,3,M,M,186cm,76kg,24
2018/2019,Adama,Wolverhampton Wanderers,75,RW,Spain,EPL,4,2,H,L,178cm,76kg,23
2018/2019,Hélder Costa,Wolverhampton Wanderers,75,RW,Portugal,EPL,4,4,H,M,179cm,77kg,25
2018/2019,Ivan Cavaleiro,Wolverhampton Wanderers,75,RW,Portugal,EPL,4,4,H,M,175cm,80kg,25
2018/2019,Joe Bryan,Fulham,75,LB,England,EPL,3,4,H,M,170cm,72kg,25
2018/2019,Maxime Le Marchand,Fulham,75,LB,France,EPL,2,3,M,H,185cm,77kg,29
2018/2019,Ryan Sessegnon,Fulham,75,LW,England,EPL,4,3,H,M,178cm,70kg,19
2018/2019,Alfie Mawson,Fulham,75,CB,England,EPL,2,5,M,H,188cm,87kg,25
2018/2019,Kevin McDonald,Fulham,75,CDM,Scotland,EPL,3,4,M,M,192cm,95kg,30
2018/2019,Calum Chambers,Fulham,75,CB,England,EPL,2,3,L,H,183cm,66kg,24
2018/2019,Stefan Johansen,Fulham,75,CM,Norway,EPL,3,3,H,H,182cm,78kg,28
2018/2019,Zambo Anguissa,Fulham,75,CDM,Cameroon,EPL,3,2,M,H,184cm,78kg,23
2018/2019,Laurent Depoitre,Huddersfield Town,75,ST,Belgium,EPL,2,3,H,H,191cm,91kg,30
2018/2019,Ramadan Sobhi,Huddersfield Town,75,LM,Egypt,EPL,4,4,H,H,183cm,77kg,22
2018/2019,Erik Durm,Huddersfield Town,75,LB,Germany,EPL,3,3,H,M,183cm,72kg,27
2018/2019,Jonas Lössl,Huddersfield Town,75,GK,Denmark,EPL,1,2,M,M,195cm,88kg,30
2018/2019,Junior Hoilett,Cardiff City,75,LW,Canada,EPL,3,3,M,M,173cm,70kg,28
2018/2019,Souleymane Bamba,Cardiff City,75,CB,Côte d'Ivoire,EPL,2,3,M,M,190cm,86kg,34
2018/2019,Oumar Niasse,Cardiff City,75,ST,Senegal,EPL,3,3,H,M,182cm,82kg,29
2018/2019,Antonio Barreca,Newcastle United,75,LB,Italy,EPL,3,2,H,M,180cm,70kg,24
2018/2019,Lee Grant,Manchester United,74,GK,England,EPL,1,4,M,M,193cm,83kg,36
2018/2019,Tammy Abraham,Chelsea,74,ST,England,EPL,3,3,M,M,196cm,80kg,21
2018/2019,Lazar Markovic,Liverpool,74,RM,Serbia,EPL,4,3,M,M,175cm,65kg,25
2018/2019,Rob Holding,Arsenal,74,CB,England,EPL,2,3,M,M,189cm,75kg,23
2018/2019,Dominic Calvert-Lewin,Everton,74,ST,England,EPL,3,3,H,M,187cm,71kg,22
2018/2019,Stefano Okaka,Watford,74,ST,Italy,EPL,2,3,H,H,186cm,90kg,29
2018/2019,Adrian Mariappa,Watford,74,CB,Jamaica,EPL,2,3,M,M,180cm,78kg,32
2018/2019,Miguel Angel Britos,Watford,74,CB,Uruguay,EPL,2,3,M,M,190cm,85kg,33
2018/2019,Adam Masina,Watford,74,LB,Italy,EPL,3,3,M,M,191cm,87kg,25
2018/2019,Marc Navarro,Watford,74,RB,Spain,EPL,2,2,H,M,188cm,79kg,23
2018/2019,Younès Kaboul,Watford,74,CB,France,EPL,2,3,H,M,193cm,87kg,33
2018/2019,Aaron Cresswell,West Ham United,74,CB,England,EPL,3,3,H,M,170cm,66kg,29
2018/2019,Jack Stephens,Southampton,74,CB,England,EPL,2,3,M,M,185cm,75kg,25
2018/2019,Shane Long,Southampton,74,ST,Republic of Ireland,EPL,3,2,H,H,178cm,70kg,32
2018/2019,Steven Davis,Southampton,74,CM,Northern Ireland,EPL,3,3,M,H,173cm,70kg,34
2018/2019,Danny Simpson,Leicester City,74,RB,England,EPL,3,3,L,H,176cm,80kg,32
2018/2019,Nampalys Mendy,Leicester City,74,CDM,France,EPL,3,3,L,H,168cm,68kg,26
2018/2019,Yohan Benalouane,Leicester City,74,CB,Tunisia,EPL,2,3,M,H,185cm,86kg,32
2018/2019,Jaïro Riedewald,Crystal Palace,74,CB,Holland,EPL,3,3,M,M,182cm,79kg,22
2018/2019,Joel Ward,Crystal Palace,74,RB,England,EPL,3,3,M,H,188cm,83kg,29
2018/2019,Paul Dummett,Newcastle United,74,LB,Wales,EPL,3,2,M,M,183cm,82kg,27
2018/2019,Joselu,Newcastle United,74,ST,Spain,EPL,3,3,M,M,192cm,80kg,29
2018/2019,Manquillo,Newcastle United,74,LB,Spain,EPL,3,3,H,M,178cm,76kg,25
2018/2019,Jordon Ibe,Bournemouth,74,RM,England,EPL,3,4,M,M,176cm,81kg,23
2018/2019,Charlie Taylor,Burnley,74,LB,England,EPL,3,2,H,M,185cm,70kg,25
2018/2019,Ben Gibson,Burnley,74,CB,England,EPL,2,3,M,M,185cm,78kg,26
2018/2019,Gaëtan Bong,Brighton & Hove Albion,74,LB,Cameroon,EPL,3,3,H,H,187cm,74kg,31
2018/2019,Bruno Saltor,Brighton & Hove Albion,74,RB,Spain,EPL,3,3,H,M,181cm,76kg,38
2018/2019,Matt Doherty,Wolverhampton Wanderers,74,RWB,Republic of Ireland,EPL,3,4,H,M,183cm,89kg,27
2018/2019,Romain Saïss,Wolverhampton Wanderers,74,CM,Morocco,EPL,3,3,M,M,188cm,84kg,29
2018/2019,Timothy Fosu-Mensah,Fulham,74,RB,Holland,EPL,3,4,M,M,185cm,78kg,21
2018/2019,Adama Diakhaby,Huddersfield Town,74,ST,France,EPL,3,2,H,M,188cm,74kg,22
2018/2019,Florent Hadergjonaj,Huddersfield Town,74,RB,Switzerland,EPL,3,3,H,M,182cm,73kg,24
2018/2019,Alex Pritchard,Huddersfield Town,74,CAM,England,EPL,3,4,H,M,171cm,62kg,26
2018/2019,Sean Morrison,Cardiff City,74,CB,England,EPL,2,2,M,H,194cm,84kg,28
2018/2019,Greg Cunningham,Cardiff City,74,LB,Republic of Ireland,EPL,3,3,M,H,183cm,70kg,28
2018/2019,Joe Ralls,Cardiff City,74,CM,England,EPL,3,2,M,H,178cm,70kg,25
2018/2019,Bobby Reid,Cardiff City,74,ST,England,EPL,3,3,H,H,170cm,68kg,26
2018/2019,Bruno Ecuélé Manga,Cardiff City,74,CB,Gabon,EPL,2,3,L,H,186cm,76kg,30
2018/2019,Lazar Markovic,Fulham,74,RM,Serbia,EPL,4,3,M,M,175cm,65kg,25
2018/2019,Douglas Luiz,Manchester City,73,CM,Brazil,EPL,3,2,M,M,178cm,70kg,21
2018/2019,Phil Foden,Manchester City,73,CAM,England,EPL,4,3,M,M,171cm,59kg,18
2018/2019,Maarten Stekelenburg,Everton,73,GK,Holland,EPL,1,4,M,M,197cm,92kg,36
2018/2019,Craig Cathcart,Watford,73,CB,Northern Ireland,EPL,2,3,M,M,190cm,83kg,30
2018/2019,Adalberto Peñaranda,Watford,73,ST,Venezuela,EPL,3,3,H,M,185cm,83kg,21
2018/2019,Isaac Success,Watford,73,RM,Nigeria,EPL,3,3,M,M,182cm,90kg,23
2018/2019,Ryan Fredericks,West Ham United,73,RB,England,EPL,3,3,H,M,181cm,74kg,26
2018/2019,Eldin Jakupovic,Leicester City,73,GK,Switzerland,EPL,1,2,M,M,191cm,85kg,34
2018/2019,Matty James,Leicester City,73,CM,England,EPL,3,3,M,M,181cm,86kg,27
2018/2019,Jason Puncheon,Crystal Palace,73,CM,England,EPL,3,2,M,M,173cm,66kg,32
2018/2019,Jeffrey Schlupp,Crystal Palace,73,LB,Ghana,EPL,3,2,H,M,178cm,72kg,26
2018/2019,Karl Darlow,Newcastle United,73,GK,England,EPL,1,2,M,M,190cm,88kg,28
2018/2019,Dan Gosling,Bournemouth,73,CM,England,EPL,3,3,M,H,183cm,79kg,29
2018/2019,Kevin Long,Burnley,73,CB,Republic of Ireland,EPL,2,2,L,M,190cm,82kg,28
2018/2019,Markus Suttner,Brighton & Hove Albion,73,LB,Austria,EPL,3,3,H,M,179cm,73kg,32
2018/2019,Léo Bonatini,Wolverhampton Wanderers,73,ST,Brazil,EPL,3,4,M,H,184cm,83kg,25
2018/2019,Conor Coady,Wolverhampton Wanderers,73,CB,England,EPL,2,3,L,H,186cm,80kg,26
2018/2019,Tim Ream,Fulham,73,CB,United States,EPL,2,3,M,M,186cm,79kg,31
2018/2019,Chris Löwe,Huddersfield Town,73,LB,Germany,EPL,3,2,M,H,175cm,68kg,30
2018/2019,Tommy Smith,Huddersfield Town,73,RB,England,EPL,3,3,M,M,186cm,84kg,27
2018/2019,Alex Smithies,Cardiff City,73,GK,England,EPL,1,2,M,M,188cm,88kg,29
2018/2019,Aron Gunnarsson,Cardiff City,73,CDM,Iceland,EPL,3,3,M,H,178cm,86kg,30
2018/2019,Jason Puncheon,Huddersfield Town,73,CM,England,EPL,3,2,M,M,173cm,66kg,32
2018/2019,Peter Crouch,Burnley,73,ST,England,EPL,2,3,M,M,201cm,75kg,38
2018/2019,Diogo Dalot,Manchester United,72,RB,Portugal,EPL,3,3,H,M,183cm,71kg,20
2018/2019,Lucas Piazon,Chelsea,72,RW,Brazil,EPL,3,4,M,M,182cm,73kg,25
2018/2019,Michael Hector,Chelsea,72,CB,Jamaica,EPL,2,3,M,M,193cm,82kg,26
2018/2019,Rob Green,Chelsea,72,GK,England,EPL,1,3,M,M,191cm,93kg,39
2018/2019,Emiliano Martinez,Arsenal,72,GK,Argentina,EPL,1,3,M,M,193cm,85kg,26
2018/2019,Ademola Lookman,Everton,72,LM,England,EPL,3,4,H,M,174cm,78kg,21
2018/2019,Danny Ward,Leicester City,72,GK,Wales,EPL,1,3,M,M,191cm,88kg,25
2018/2019,Rob Elliot,Newcastle United,72,GK,Republic of Ireland,EPL,1,2,M,M,190cm,94kg,33
2018/2019,Jacob Murphy,Newcastle United,72,RM,England,EPL,3,3,H,L,179cm,74kg,24
2018/2019,Isaac Hayden,Newcastle United,72,CDM,England,EPL,2,4,M,M,185cm,79kg,24
2018/2019,Jonathan Walters,Burnley,72,ST,Republic of Ireland,EPL,2,3,H,H,183cm,79kg,35
2018/2019,Beram Kayal,Brighton & Hove Albion,72,CM,Israel,EPL,3,3,M,H,178cm,74kg,31
2018/2019,Yves Bissouma,Brighton & Hove Albion,72,CM,Mali,EPL,3,3,H,M,182cm,80kg,22
2018/2019,Solly March,Brighton & Hove Albion,72,LM,England,EPL,3,2,H,H,180cm,77kg,24
2018/2019,John Ruddy,Wolverhampton Wanderers,72,GK,England,EPL,1,3,M,M,193cm,97kg,32
2018/2019,Cyrus Christie,Fulham,72,RB,Republic of Ireland,EPL,3,2,H,M,188cm,78kg,26
2018/2019,Marcus Bettinelli,Fulham,72,GK,England,EPL,1,3,M,M,194cm,82kg,27
2018/2019,Neeskens Kebano,Fulham,72,LW,Congo DR,EPL,3,3,H,M,170cm,65kg,27
2018/2019,Isaac Mbenza,Huddersfield Town,72,ST,Belgium,EPL,3,3,M,M,187cm,77kg,23
2018/2019,Rajiv van La Parra,Huddersfield Town,72,LM,Holland,EPL,4,3,M,M,181cm,72kg,27
2018/2019,Neil Etheridge,Cardiff City,72,GK,Philippines,EPL,1,3,M,M,191cm,89kg,29
2018/2019,Kenneth Zohore,Cardiff City,72,ST,Denmark,EPL,3,3,M,L,194cm,96kg,25
2018/2019,Scott McTominay,Manchester United,71,CM,Scotland,EPL,3,3,M,M,193cm,88kg,22
2018/2019,Oleksandr Zinchenko,Manchester City,71,LB,Ukraine,EPL,3,3,H,M,175cm,64kg,22
2018/2019,Josh Onomah,Tottenham Hotspur,71,CAM,England,EPL,3,3,M,M,185cm,83kg,22
2018/2019,Ainsley Maitland-Niles,Arsenal,71,CM,England,EPL,3,3,M,M,177cm,71kg,21
2018/2019,Jonjoe Kenny,Everton,71,RB,England,EPL,3,3,H,M,176cm,67kg,22
2018/2019,Ken Sema,Watford,71,LM,Sweden,EPL,3,3,M,M,180cm,69kg,25
2018/2019,Angus Gunn,Southampton,71,GK,England,EPL,1,3,M,M,196cm,77kg,23
2018/2019,Jan Bednarek,Southampton,71,CB,Poland,EPL,2,3,M,M,189cm,77kg,23
2018/2019,Bartosz Kapustka,Leicester City,71,LM,Poland,EPL,3,3,M,M,179cm,67kg,22
2018/2019,Fousseni Diabaté,Leicester City,71,RM,Mali,EPL,3,3,M,M,175cm,60kg,23
2018/2019,Andy King,Leicester City,71,CM,Wales,EPL,3,3,M,M,184cm,79kg,30
2018/2019,Connor Wickham,Crystal Palace,71,ST,England,EPL,3,3,H,M,191cm,90kg,26
2018/2019,Alexander Sørloth,Crystal Palace,71,ST,Norway,EPL,3,4,H,M,194cm,90kg,23
2018/2019,Julián Speroni,Crystal Palace,71,GK,Argentina,EPL,1,3,M,M,186cm,80kg,40
2018/2019,Marc Pugh,Bournemouth,71,LM,England,EPL,4,4,H,M,180cm,72kg,32
2018/2019,Phil Bardsley,Burnley,71,RB,Scotland,EPL,3,3,M,M,180cm,79kg,33
2018/2019,Ryan Bennett,Wolverhampton Wanderers,71,CB,England,EPL,2,2,L,M,188cm,78kg,29
2018/2019,Aboubakar Kamara,Fulham,71,ST,France,EPL,3,3,H,M,177cm,81kg,24
2018/2019,Rui Fonte,Fulham,71,ST,Portugal,EPL,3,3,M,M,179cm,73kg,29
2018/2019,Elias Kachunga,Huddersfield Town,71,RM,Congo DR,EPL,3,2,H,M,178cm,74kg,27
2018/2019,Danny Williams,Huddersfield Town,71,CM,United States,EPL,3,3,M,H,182cm,80kg,30
2018/2019,Joe Bennett,Cardiff City,71,LB,England,EPL,3,3,H,M,178cm,74kg,29
2018/2019,Nathaniel Mendez-Laing,Cardiff City,71,RW,England,EPL,3,3,H,M,180cm,75kg,27
2018/2019,Lee Tomlin,Cardiff City,71,CAM,England,EPL,3,3,H,M,180cm,74kg,30
2018/2019,Callum Paterson,Cardiff City,71,CM,Scotland,EPL,3,3,H,H,187cm,76kg,24
2018/2019,Dan Burn,Brighton & Hove Albion,71,CB,England,EPL,2,3,L,M,198cm,87kg,27
2018/2019,Joel Pereira,Manchester United,71,GK,Portugal,EPL,1,2,M,M,188cm,70kg,22
2018/2019,Sako,Crystal Palace,71,LW,Mali,EPL,3,3,H,L,183cm,90kg,31
2018/2019,Edimilson Fernandes,West Ham United,71,CAM,Switzerland,EPL,3,4,H,M,190cm,70kg,23
2018/2019,Isaiah Brown,Chelsea,70,CAM,England,EPL,3,3,M,M,182cm,70kg,22
2018/2019,Dominic Solanke,Liverpool,70,ST,England,EPL,3,3,H,M,187cm,80kg,21
2018/2019,Paulo Gazzaniga,Tottenham Hotspur,70,GK,Argentina,EPL,1,3,M,M,196cm,90kg,27
2018/2019,Kieran Dowell,Everton,70,CAM,England,EPL,3,3,M,L,185cm,80kg,21
2018/2019,Matt Targett,Southampton,70,LB,England,EPL,3,2,M,M,183cm,70kg,23
2018/2019,Aaron Wan-Bissaka,Crystal Palace,70,RB,England,EPL,3,2,H,M,183cm,72kg,21
2018/2019,Pape Souaré,Crystal Palace,70,LB,Senegal,EPL,3,2,H,M,178cm,66kg,28
2018/2019,Jonathan Williams,Crystal Palace,70,CAM,Wales,EPL,3,3,H,M,168cm,60kg,25
2018/2019,Rolando Aarons,Newcastle United,70,LM,England,EPL,3,3,M,M,178cm,76kg,23
2018/2019,Tyrone Mings,Bournemouth,70,LB,England,EPL,3,3,M,M,196cm,77kg,26
2018/2019,Lys Mousset,Bournemouth,70,ST,France,EPL,3,2,M,M,184cm,80kg,23
2018/2019,Danny Batth,Wolverhampton Wanderers,70,CB,England,EPL,2,2,L,H,191cm,90kg,28
2018/2019,Juninho Bacuna,Huddersfield Town,70,CM,Holland,EPL,3,3,M,M,178cm,74kg,21
2018/2019,Floyd Ayité,Fulham,70,LW,Togo,EPL,3,4,M,H,175cm,73kg,30
2018/2019,Juan Foyth,Tottenham Hotspur,70,CB,Argentina,EPL,3,3,M,H,187cm,69kg,21
2018/2019,Dominic Solanke,Bournemouth,70,ST,England,EPL,3,3,H,M,187cm,80kg,21
2018/2019,Brahim Díaz,Manchester City,69,LW,Spain,EPL,4,5,H,M,170cm,68kg,19
2018/2019,Philippe Sandler,Manchester City,69,CB,Holland,EPL,2,3,H,M,190cm,82kg,22
2018/2019,Kyle Walker-Peters,Tottenham Hotspur,69,RB,England,EPL,3,4,H,M,174cm,64kg,22
2018/2019,Carl Jenkinson,Arsenal,69,RB,England,EPL,3,2,H,H,185cm,77kg,27
2018/2019,Declan Rice,West Ham United,69,CB,Republic of Ireland,EPL,2,3,M,M,185cm,80kg,20
2018/2019,Sam Gallagher,Southampton,69,ST,England,EPL,2,3,H,M,193cm,75kg,23
2018/2019,Hamza Choudhury,Leicester City,69,CDM,England,EPL,2,3,L,H,178cm,64kg,21
2018/2019,David Brooks,Bournemouth,69,CAM,Wales,EPL,4,3,M,M,183cm,62kg,21
2018/2019,Mathias Normann,Brighton & Hove Albion,69,CM,Norway,EPL,3,3,M,H,179cm,75kg,22
2018/2019,Denis Odoi,Fulham,69,CB,Belgium,EPL,3,3,H,M,178cm,71kg,30
