season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2010/2011,Andy Reid,Sunderland,74,LM,Republic of Ireland,EPL,3,3,,,170cm,75kg,28
2010/2011,Nicky Shorey,West Bromwich Albion,74,LB,England,EPL,2,3,,,175cm,67kg,30
2010/2011,Robbie Blake,Bolton Wanderers,74,CF,England,EPL,3,4,,,175cm,76kg,35
2010/2011,Steve Caldwell,Wigan Athletic,74,CB,Scotland,EPL,2,2,,,180cm,72kg,30
2010/2011,Grétar Rafn Steinsson,Bolton Wanderers,74,RB,Iceland,EPL,2,3,,,189cm,78kg,29
2010/2011,Ricardo Fuller,Stoke City,74,ST,Jamaica,EPL,4,3,,,191cm,78kg,31
2010/2011,Jermaine Pennant,Stoke City,74,RM,England,EPL,3,3,,,175cm,68kg,28
2010/2011,Pablo Ibáñez Tebar,West Bromwich Albion,74,CB,Spain,EPL,2,3,,,192cm,86kg,29
2010/2011,Peter Osaze Odemwingie,West Bromwich Albion,74,ST,Nigeria,EPL,3,3,,,182cm,74kg,29
2010/2011,Chris Baird,Fulham,74,CB,Northern Ireland,EPL,2,4,,,179cm,71kg,29
2010/2011,Paulo Da Silva,Sunderland,74,CB,Paraguay,EPL,2,3,,,180cm,76kg,31
2010/2011,Michael Kightly,Wolverhampton Wanderers,74,RW,England,EPL,3,3,,,175cm,70kg,25
2010/2011,Hérita Ilunga,West Ham United,74,LWB,DR Congo,EPL,3,3,,,180cm,74kg,29
2010/2011,Charlie Adam,Blackpool,74,CM,Scotland,EPL,3,3,,,185cm,83kg,25
2010/2011,Stephen Hunt,Wolverhampton Wanderers,74,LM,Republic of Ireland,EPL,3,3,,,173cm,72kg,29
2010/2011,Henri. Hilário Meireles Alves S.,Chelsea,74,GK,Portugal,EPL,1,2,,,189cm,88kg,35
2010/2011,Ben Foster,Birmingham City,74,GK,England,EPL,1,2,,,188cm,80kg,28
2010/2011,Somen Tchoyi,West Bromwich Albion,74,RW,Cameroon,EPL,4,4,,,190cm,88kg,28
2010/2011,Ján Mucha,Everton,74,GK,Slovakia,EPL,1,3,,,189cm,87kg,28
2010/2011,Michael Mancienne,Wolverhampton Wanderers,74,CB,England,EPL,2,3,,,184cm,74kg,23
2010/2011,Cristian Riveros,Sunderland,74,CM,Paraguay,EPL,3,3,,,178cm,74kg,28
2010/2011,Craig Gardner,Birmingham City,74,CM,England,EPL,2,3,,,178cm,71kg,24
2010/2011,Jermaine Beckford,Everton,74,ST,England,EPL,3,5,,,188cm,83kg,27
2010/2011,Séamus Coleman,Everton,74,RB,Republic of Ireland,EPL,2,2,,,178cm,74kg,22
2010/2011,Andy Carroll,Newcastle United,74,ST,England,EPL,2,4,,,191cm,70kg,22
2010/2011,Jack Collison,West Ham United,74,CM,Wales,EPL,2,3,,,182cm,87kg,22
2010/2011,Federico Macheda,Manchester United,74,ST,Italy,EPL,3,3,,,184cm,77kg,19
2010/2011,Gaël Kakuta,Chelsea,74,LW,France,EPL,4,3,,,175cm,73kg,19
2010/2011,Franco Di Santo,Wigan Athletic,74,ST,Argentina,EPL,3,3,,,194cm,75kg,22
2010/2011,Steven N'Zonzi,Blackburn Rovers,74,CDM,France,EPL,3,3,,,190cm,75kg,22
2010/2011,Junior Hoilett,Blackburn Rovers,74,ST,Canada,EPL,3,4,,,172cm,71kg,20
2010/2011,Nenad Milijaš,Wolverhampton Wanderers,74,CM,Serbia,EPL,3,2,,,188cm,85kg,28
2010/2011,Phil Jones,Blackburn Rovers,74,CB,England,EPL,2,3,,,180cm,71kg,19
2010/2011,Jody Craddock,Wolverhampton Wanderers,73,CB,England,EPL,2,3,,,185cm,78kg,35
2010/2011,Miguel Ángel Salgado Fernández,Blackburn Rovers,73,RB,Spain,EPL,3,3,,,174cm,75kg,35
2010/2011,Kieron Dyer,West Ham United,73,CAM,England,EPL,3,3,,,173cm,64kg,32
2010/2011,Vincenzo Grella,Blackburn Rovers,73,CDM,Australia,EPL,3,3,,,182cm,75kg,31
2010/2011,Steven Reid,West Bromwich Albion,73,CM,Republic of Ireland,EPL,3,3,,,180cm,74kg,30
2010/2011,Martin Jiránek,Birmingham City,73,CB,Czech Republic,EPL,2,3,,,190cm,91kg,32
2010/2011,Jonathan Greening,Fulham,73,CDM,England,EPL,3,4,,,180cm,70kg,32
2010/2011,Steve Harper,Newcastle United,73,GK,England,EPL,1,3,,,188cm,83kg,36
2010/2011,Keith Andrews,Blackburn Rovers,73,CDM,Republic of Ireland,EPL,2,3,,,183cm,78kg,30
2010/2011,Maik Taylor,Birmingham City,73,GK,Northern Ireland,EPL,1,3,,,193cm,90kg,39
2010/2011,David Murphy,Birmingham City,73,LB,England,EPL,2,3,,,183cm,84kg,27
2010/2011,Jason Roberts,Blackburn Rovers,73,ST,Grenada,EPL,3,3,,,185cm,92kg,33
2010/2011,Jelle Van Damme,Wolverhampton Wanderers,73,LB,Belgium,EPL,2,3,,,191cm,87kg,27
2010/2011,Benni McCarthy,West Ham United,73,ST,South Africa,EPL,3,4,,,183cm,87kg,33
2010/2011,Joey Barton,Newcastle United,73,CM,England,EPL,3,3,,,180cm,70kg,28
2010/2011,Tal Ben-Haim,West Ham United,73,CB,Israel,EPL,2,3,,,185cm,78kg,29
2010/2011,Diomansy Kamara,Fulham,73,ST,Senegal,EPL,4,4,,,181cm,77kg,30
2010/2011,Keith Fahey,Birmingham City,73,CM,Republic of Ireland,EPL,3,3,,,178cm,80kg,28
2010/2011,Tamir Cohen,Bolton Wanderers,73,CM,Israel,EPL,2,3,,,181cm,77kg,27
2010/2011,Ronald Zubar,Wolverhampton Wanderers,73,CB,France,EPL,2,3,,,186cm,80kg,25
2010/2011,Christophe Berra,Wolverhampton Wanderers,73,CB,Scotland,EPL,2,3,,,185cm,80kg,26
2010/2011,Jean Beausejour,Birmingham City,73,LW,Chile,EPL,4,3,,,177cm,84kg,26
2010/2011,Ross Turnbull,Chelsea,73,GK,England,EPL,1,2,,,193cm,85kg,26
2010/2011,Matt Jarvis,Wolverhampton Wanderers,73,LM,England,EPL,3,5,,,170cm,72kg,25
2010/2011,Stuart Holden,Bolton Wanderers,73,CAM,United States,EPL,3,5,,,175cm,75kg,25
2010/2011,Lukasz Fabianski,Arsenal,73,GK,Poland,EPL,1,2,,,190cm,84kg,26
2010/2011,Sylvan Ebanks-Blake,Wolverhampton Wanderers,73,ST,England,EPL,3,3,,,173cm,83kg,25
2010/2011,Danny Simpson,Newcastle United,73,RB,England,EPL,3,3,,,174cm,72kg,24
2010/2011,Wayne Hennessey,Wolverhampton Wanderers,73,GK,Wales,EPL,1,2,,,196cm,85kg,24
2010/2011,José Enrique Sánchez Díaz,Newcastle United,73,LB,Spain,EPL,3,3,,,184cm,76kg,25
2010/2011,Cheik Ismael Tioté,Newcastle United,73,CM,Ivory Coast,EPL,3,2,,,180cm,76kg,24
2010/2011,Maynor Figueroa,Wigan Athletic,73,LB,Honduras,EPL,3,2,,,180cm,85kg,28
2010/2011,Ritchie De Laet,Manchester United,73,CB,Belgium,EPL,2,4,,,188cm,76kg,22
2010/2011,Vito Mannone,Arsenal,73,GK,Italy,EPL,1,2,,,194cm,80kg,23
2010/2011,Dan Gosling,Newcastle United,73,RM,England,EPL,2,3,,,178cm,73kg,21
2010/2011,James McCarthy,Wigan Athletic,73,CAM,Republic of Ireland,EPL,4,4,,,185cm,67kg,20
2010/2011,Junior Stanislas,West Ham United,73,RM,England,EPL,2,3,,,181cm,74kg,21
2010/2011,Ricardo Gardner,Bolton Wanderers,72,LW,Jamaica,EPL,3,3,,,175cm,70kg,32
2010/2011,Rory Delap,Stoke City,72,RM,Republic of Ireland,EPL,3,3,,,183cm,74kg,34
2010/2011,Andrew O'Brien,Bolton Wanderers,72,CB,Republic of Ireland,EPL,2,3,,,191cm,74kg,31
2010/2011,Boudewijn Zenden,Sunderland,72,LM,Netherlands,EPL,3,4,,,174cm,70kg,34
2010/2011,Ivan Klasnić,Bolton Wanderers,72,ST,Croatia,EPL,3,3,,,186cm,79kg,31
2010/2011,Dean Whitehead,Stoke City,72,CM,England,EPL,3,3,,,183cm,76kg,29
2010/2011,Ryan Taylor,Newcastle United,72,RWB,England,EPL,2,3,,,173cm,72kg,26
2010/2011,Lars Jacobsen,West Ham United,72,RB,Denmark,EPL,2,4,,,181cm,78kg,31
2010/2011,Sean Davis,Bolton Wanderers,72,CDM,England,EPL,2,3,,,178cm,77kg,31
2010/2011,Jonas Olsson,West Bromwich Albion,72,CB,Sweden,EPL,2,3,,,193cm,84kg,28
2010/2011,Garry O'Connor,Birmingham City,72,ST,Scotland,EPL,3,3,,,186cm,75kg,28
2010/2011,Tony Hibbert,Everton,72,RB,England,EPL,2,2,,,173cm,71kg,30
2010/2011,Stuart Taylor,Manchester City,72,GK,England,EPL,1,2,,,196cm,85kg,30
2010/2011,Bjørn Helge Riise,Fulham,72,RM,Norway,EPL,3,3,,,175cm,72kg,27
2010/2011,Anton Ferdinand,Sunderland,72,CB,England,EPL,2,3,,,183cm,71kg,26
2010/2011,Wayne Routledge,Newcastle United,72,RW,England,EPL,4,4,,,170cm,65kg,26
2010/2011,Jonathan Walters,Stoke City,72,ST,Republic of Ireland,EPL,3,3,,,183cm,79kg,27
2010/2011,Kieran Richardson,Sunderland,72,LB,England,EPL,3,3,,,175cm,69kg,26
2010/2011,Ian Evatt,Blackpool,72,CB,England,EPL,2,2,,,191cm,88kg,29
2010/2011,Alex Baptiste,Blackpool,72,CB,England,EPL,2,3,,,180cm,74kg,25
2010/2011,Ali Al-Habsi,Wigan Athletic,72,GK,Oman,EPL,1,2,,,194cm,79kg,29
2010/2011,Daniel de Ridder,Wigan Athletic,72,RM,Netherlands,EPL,3,3,,,180cm,70kg,27
2010/2011,Marc-Antoine Fortuné,West Bromwich Albion,72,ST,France,EPL,3,3,,,183cm,80kg,29
2010/2011,Paul Robinson,Bolton Wanderers,72,LB,England,EPL,2,3,,,175cm,65kg,32
2010/2011,Jonathan Spector,West Ham United,72,RB,United States,EPL,2,4,,,181cm,80kg,25
2010/2011,Phil Bardsley,Sunderland,72,RB,England,EPL,2,2,,,180cm,74kg,25
2010/2011,Xisco,Newcastle United,72,ST,Spain,EPL,3,3,,,188cm,76kg,24
2010/2011,Victor Anichebe,Everton,72,ST,Nigeria,EPL,3,3,,,191cm,85kg,23
2010/2011,Fraizer Campbell,Sunderland,72,ST,England,EPL,3,4,,,178cm,74kg,23
2010/2011,James McArthur,Wigan Athletic,72,CM,Scotland,EPL,3,3,,,177cm,69kg,23
2010/2011,Asmir Begovic,Stoke City,72,GK,Bosnia Herzegovina,EPL,1,2,,,196cm,83kg,23
2010/2011,Victor Obinna,West Ham United,72,RW,Nigeria,EPL,3,2,,,182cm,80kg,24
2010/2011,Jordan Henderson,Sunderland,72,RM,England,EPL,3,3,,,182cm,67kg,20
2010/2011,Martin Olsson,Blackburn Rovers,72,LWB,Sweden,EPL,3,2,,,179cm,79kg,23
2010/2011,Rafik Halliche,Fulham,72,CB,Algeria,EPL,2,3,,,187cm,77kg,24
2010/2011,Kagisho Dikgacoi,Fulham,72,CDM,South Africa,EPL,2,3,,,180cm,80kg,26
2010/2011,Tom Cleverley,Wigan Athletic,72,CM,England,EPL,3,4,,,175cm,67kg,21
2010/2011,Hendry Thomas,Wigan Athletic,72,CDM,Honduras,EPL,2,3,,,180cm,73kg,26
2010/2011,Ahmed Elmohamady,Sunderland,72,RM,Egypt,EPL,3,3,,,180cm,73kg,23
2010/2011,Magaye Gueye,Everton,72,CF,France,EPL,3,3,,,179cm,73kg,20
2010/2011,Dedryck Boyata,Manchester City,72,CB,Belgium,EPL,2,3,,,187cm,81kg,20
2010/2011,Danny Higginbotham,Stoke City,71,LB,England,EPL,2,2,,,185cm,77kg,32
2010/2011,Emmerson Boyce,Wigan Athletic,71,CB,Barbados,EPL,2,3,,,184cm,75kg,31
2010/2011,Alan Smith,Newcastle United,71,CDM,England,EPL,3,3,,,178cm,72kg,30
2010/2011,Gavin McCann,Bolton Wanderers,71,CM,England,EPL,3,3,,,180cm,70kg,33
2010/2011,Danny Gabbidon,West Ham United,71,CB,Wales,EPL,2,3,,,178cm,71kg,31
2010/2011,George McCartney,Sunderland,71,LB,Northern Ireland,EPL,2,2,,,183cm,79kg,30
2010/2011,Marcus Bent,Wolverhampton Wanderers,71,ST,England,EPL,3,2,,,188cm,77kg,33
2010/2011,Karl Henry,Wolverhampton Wanderers,71,CM,England,EPL,3,3,,,183cm,76kg,28
2010/2011,Marlon Harewood,Blackpool,71,ST,England,EPL,3,3,,,185cm,84kg,31
2010/2011,Ron Stam,Wigan Athletic,71,RWB,Netherlands,EPL,3,4,,,175cm,70kg,26
2010/2011,Antolín Alcaraz,Wigan Athletic,71,CB,Paraguay,EPL,2,4,,,187cm,80kg,28
2010/2011,Rahamat Riga Mustapha,Bolton Wanderers,71,RW,Netherlands,EPL,4,4,,,179cm,75kg,29
2010/2011,Sam Ricketts,Bolton Wanderers,71,RB,Wales,EPL,2,4,,,185cm,76kg,29
2010/2011,Danny Collins,Stoke City,71,CB,Wales,EPL,2,3,,,183cm,76kg,30
2010/2011,Stephen Kelly,Fulham,71,RB,Republic of Ireland,EPL,2,3,,,184cm,79kg,27
2010/2011,Richard Stearman,Wolverhampton Wanderers,71,CB,England,EPL,2,3,,,191cm,73kg,23
2010/2011,Jerome Thomas,West Bromwich Albion,71,LW,England,EPL,4,3,,,178cm,79kg,28
2010/2011,Julien Faubert,West Ham United,71,RB,France,EPL,3,3,,,180cm,75kg,27
2010/2011,Mauro Boselli,Wigan Athletic,71,CF,Argentina,EPL,3,4,,,181cm,72kg,26
2010/2011,Glenn Whelan,Stoke City,71,CM,Republic of Ireland,EPL,3,4,,,180cm,79kg,27
2010/2011,Simon Cox,West Bromwich Albion,71,ST,England,EPL,2,3,,,180cm,70kg,24
2010/2011,Luke Varney,Blackpool,71,ST,England,EPL,3,4,,,180cm,70kg,28
2010/2011,Brad Jones,Liverpool,71,GK,Australia,EPL,1,2,,,191cm,78kg,29
2010/2011,Marc Wilson,Stoke City,71,CB,Republic of Ireland,EPL,2,3,,,188cm,69kg,23
2010/2011,Danny Guthrie,Newcastle United,71,CM,England,EPL,4,3,,,175cm,73kg,24
2010/2011,Ishmael Miller,West Bromwich Albion,71,ST,England,EPL,3,2,,,190cm,88kg,24
2010/2011,Jordi Gómez García-Penche,Wigan Athletic,71,CAM,Spain,EPL,3,3,,,178cm,74kg,26
2010/2011,Victor Moses,Wigan Athletic,71,RW,England,EPL,4,4,,,178cm,75kg,20
2010/2011,David Elm,Fulham,71,ST,Sweden,EPL,3,3,,,191cm,95kg,28
2010/2011,David Stockdale,Fulham,71,GK,England,EPL,1,3,,,191cm,84kg,25
2010/2011,Ciaran Clark,Aston Villa,71,CB,England,EPL,2,3,,,186cm,75kg,21
2010/2011,Barry Bannan,Aston Villa,71,LM,Scotland,EPL,3,3,,,180cm,75kg,21
2010/2011,Zavon Hines,West Ham United,71,ST,England,EPL,3,2,,,178cm,77kg,22
2010/2011,Fabio Borini,Chelsea,71,ST,Italy,EPL,3,3,,,180cm,75kg,20
2010/2011,Kyle Naughton,Tottenham Hotspur,71,RB,England,EPL,3,4,,,180cm,76kg,22
2010/2011,Dani Pacheco,Liverpool,71,CF,Spain,EPL,3,3,,,168cm,65kg,20
2010/2011,Mohamed Diamé,Wigan Athletic,71,CDM,France,EPL,2,3,,,185cm,72kg,23
2010/2011,Danny Wilson,Liverpool,71,CB,Scotland,EPL,2,2,,,187cm,79kg,19
2010/2011,Jeffrey Bruma,Chelsea,71,CB,Netherlands,EPL,2,3,,,186cm,80kg,19
2010/2011,Salif Diao,Stoke City,70,CDM,Senegal,EPL,2,3,,,183cm,73kg,34
2010/2011,David Vaughan,Blackpool,70,LM,Wales,EPL,3,3,,,170cm,66kg,28
2010/2011,Dean Kiely,West Bromwich Albion,70,GK,Republic of Ireland,EPL,1,2,,,185cm,78kg,40
2010/2011,Shola Ameobi,Newcastle United,70,ST,England,EPL,3,2,,,191cm,78kg,29
2010/2011,Abdoulaye Méité,West Bromwich Albion,70,CB,Ivory Coast,EPL,2,3,,,185cm,82kg,30
2010/2011,Eddie Johnson,Fulham,70,ST,United States,EPL,3,4,,,183cm,81kg,27
2010/2011,Jlloyd Samuel,Bolton Wanderers,70,LB,Trinidad & Tobago,EPL,3,3,,,180cm,72kg,30
2010/2011,Chris Brunt,West Bromwich Albion,70,LW,Northern Ireland,EPL,3,1,,,185cm,73kg,26
2010/2011,Mamady Sidibe,Stoke City,70,ST,Mali,EPL,3,3,,,193cm,77kg,31
2010/2011,Rob Edwards,Blackpool,70,CB,Wales,EPL,2,3,,,185cm,74kg,28
2010/2011,Mike Williamson,Newcastle United,70,CB,England,EPL,2,3,,,192cm,83kg,27
2010/2011,Ben Watson,Wigan Athletic,70,CM,England,EPL,3,3,,,178cm,69kg,25
2010/2011,David Jones,Wolverhampton Wanderers,70,CM,England,EPL,3,4,,,185cm,80kg,26
2010/2011,Elliot Grandin,Blackpool,70,RW,France,EPL,3,3,,,178cm,66kg,23
2010/2011,James Tomkins,West Ham United,70,CB,England,EPL,2,2,,,191cm,74kg,22
2010/2011,Håvard Nordtveit,Arsenal,70,CB,Norway,EPL,2,3,,,186cm,80kg,20
2010/2011,Adlène Guédioura,Wolverhampton Wanderers,70,CM,Algeria,EPL,3,4,,,186cm,79kg,25
2010/2011,Martin Kelly,Liverpool,70,RB,England,EPL,3,4,,,191cm,77kg,21
2010/2011,Kyle Walker,Tottenham Hotspur,70,RB,England,EPL,3,3,,,178cm,74kg,20
2010/2011,Amine Linganzi,Blackburn Rovers,70,CDM,Algeria,EPL,2,3,,,186cm,81kg,21
2010/2011,Emmanuel Frimpong,Arsenal,70,CDM,Ghana,EPL,2,3,,,178cm,73kg,19
2010/2011,Daniel Ayala,Liverpool,70,CB,Spain,EPL,2,3,,,191cm,84kg,20
2010/2011,Greg Cunningham,Manchester City,70,LB,Republic of Ireland,EPL,3,3,,,183cm,72kg,20
2010/2011,Brett Ormerod,Blackpool,69,ST,England,EPL,3,2,,,177cm,78kg,34
2010/2011,Jason Brown,Blackburn Rovers,69,GK,Wales,EPL,1,3,,,180cm,98kg,29
2010/2011,Radoslav Kováč,West Ham United,69,CDM,Czech Republic,EPL,2,3,,,189cm,78kg,31
2010/2011,Kevin Foley,Wolverhampton Wanderers,69,RB,Republic of Ireland,EPL,2,3,,,175cm,70kg,26
2010/2011,Magnus Wolff Eikrem,Manchester United,69,CM,Norway,EPL,3,3,,,178cm,69kg,20
2010/2011,Leon Best,Newcastle United,69,ST,Republic of Ireland,EPL,2,3,,,185cm,76kg,24
2010/2011,Richard Kingson,Blackpool,69,GK,Ghana,EPL,,2,,,182cm,83kg,32
2010/2011,Steve Gohouri,Wigan Athletic,69,CB,Ivory Coast,EPL,2,3,,,189cm,88kg,30
2010/2011,Gianni Zuiverloon,West Bromwich Albion,69,RB,Netherlands,EPL,2,3,,,179cm,70kg,24
2010/2011,Roman Bednář,West Bromwich Albion,69,ST,Czech Republic,EPL,3,3,,,190cm,84kg,28
2010/2011,Manuel da Costa,West Ham United,69,CB,Portugal,EPL,2,3,,,190cm,85kg,25
2010/2011,Mulumbu,West Bromwich Albion,69,CDM,DR Congo,EPL,2,4,,,177cm,70kg,24
2010/2011,Jay Spearing,Liverpool,69,CM,England,EPL,2,3,,,168cm,70kg,22
2010/2011,Bia,Wolverhampton Wanderers,69,CAM,Belgium,EPL,3,4,,,176cm,71kg,21
2010/2011,Danny Welbeck,Sunderland,69,CF,England,EPL,3,3,,,185cm,73kg,20
2010/2011,Wojciech Szczesny,Arsenal,69,GK,Poland,EPL,1,3,,,195cm,84kg,21
2010/2011,José Baxter,Everton,69,CF,England,EPL,3,3,,,179cm,74kg,19
2010/2011,Nile Ranger,Newcastle United,69,ST,England,EPL,3,3,,,188cm,84kg,20
2010/2011,Matt Gilks,Blackpool,68,GK,Scotland,EPL,1,3,,,185cm,81kg,28
2010/2011,Gary Taylor-Fletcher,Blackpool,68,RM,England,EPL,3,2,,,183cm,70kg,29
2010/2011,Stephen Crainey,Blackpool,68,LB,Scotland,EPL,2,2,,,176cm,60kg,29
2010/2011,David Healy,Sunderland,68,ST,Northern Ireland,EPL,2,3,,,176cm,67kg,31
2010/2011,Charles Itandje,Liverpool,68,GK,France,EPL,1,3,,,193cm,90kg,28
2010/2011,Dudley Campbell,Blackpool,68,ST,England,EPL,3,3,,,178cm,72kg,29
2010/2011,George Elokobi,Wolverhampton Wanderers,68,LB,Cameroon,EPL,2,3,,,176cm,90kg,25
2010/2011,Iain Turner,Everton,68,GK,Scotland,EPL,1,2,,,193cm,86kg,27
2010/2011,Andy Wilkinson,Stoke City,68,RB,England,EPL,2,3,,,180cm,69kg,26
2010/2011,Marek Čech,West Bromwich Albion,68,LWB,Slovakia,EPL,2,4,,,183cm,75kg,28
2010/2011,Luke Moore,West Bromwich Albion,68,ST,England,EPL,3,4,,,180cm,76kg,25
2010/2011,James Perch,Newcastle United,68,RB,England,EPL,2,3,,,180cm,72kg,25
2010/2011,Ben Alnwick,Tottenham Hotspur,68,GK,England,EPL,1,3,,,188cm,87kg,24
2010/2011,Mark Davies,Bolton Wanderers,68,CAM,England,EPL,3,3,,,180cm,73kg,23
2010/2011,Winston Reid,West Ham United,68,CB,New Zealand,EPL,2,2,,,190cm,87kg,22
2010/2011,Ludovic Sylvestre,Blackpool,68,CM,France,EPL,3,3,,,182cm,75kg,27
2010/2011,Stephen Darby,Liverpool,68,RB,England,EPL,2,3,,,174cm,64kg,22
2010/2011,Jay Emmanuel-Thomas,Arsenal,68,CF,England,EPL,3,2,,,191cm,80kg,20
2010/2011,Freddie Sears,West Ham United,68,ST,England,EPL,3,4,,,170cm,73kg,21
2010/2011,Jake Livermore,Tottenham Hotspur,68,CM,England,EPL,3,3,,,180cm,76kg,21
2010/2011,Jonjo Shelvey,Liverpool,68,CM,England,EPL,2,3,,,183cm,71kg,19
2010/2011,Temitope Obadeyi,Bolton Wanderers,68,ST,England,EPL,3,3,,,186cm,78kg,21
2010/2011,Gonzalo Jara,West Bromwich Albion,68,CDM,Chile,EPL,2,3,,,178cm,75kg,25
2010/2011,Oliver Gill,Manchester United,68,CB,England,EPL,2,3,,,187cm,81kg,20
2010/2011,John Guidetti,Manchester City,68,ST,Sweden,EPL,3,3,,,181cm,79kg,19
2010/2011,Jason Euell,Blackpool,67,CF,Jamaica,EPL,3,3,,,180cm,79kg,34
2010/2011,Fredrik Stoor,Fulham,67,RB,Sweden,EPL,2,4,,,184cm,78kg,27
2010/2011,Michael Tonge,Stoke City,67,CM,England,EPL,3,5,,,183cm,74kg,28
2010/2011,Mike Pollitt,Wigan Athletic,67,GK,England,EPL,1,3,,,193cm,88kg,39
2010/2011,Paul Rachubka,Blackpool,67,GK,United States,EPL,1,3,,,185cm,85kg,30
2010/2011,Greg Halford,Wolverhampton Wanderers,67,RB,England,EPL,2,4,,,194cm,81kg,26
2010/2011,Danny Pugh,Stoke City,67,LM,England,EPL,3,2,,,183cm,76kg,28
2010/2011,Tom Soares,Stoke City,67,CM,England,EPL,3,4,,,183cm,72kg,24
2010/2011,Andrew Davies,Stoke City,67,CB,England,EPL,2,3,,,188cm,82kg,26
2010/2011,James Morrison,West Bromwich Albion,67,RM,Scotland,EPL,3,3,,,178cm,66kg,25
2010/2011,Joey O'Brien,Bolton Wanderers,67,CM,Republic of Ireland,EPL,2,3,,,180cm,70kg,25
2010/2011,Tim Krul,Newcastle United,67,GK,Netherlands,EPL,1,2,,,188cm,74kg,23
2010/2011,Giles Barnes,West Bromwich Albion,67,LW,England,EPL,3,4,,,182cm,83kg,22
2010/2011,David Carney,Blackpool,67,LWB,Australia,EPL,3,3,,,181cm,70kg,27
2010/2011,Kelvin Etuhu,Manchester City,67,RW,Nigeria,EPL,3,3,,,185cm,71kg,22
2010/2011,Chris Basham,Blackpool,67,CDM,England,EPL,2,3,,,180cm,79kg,22
2010/2011,Henri Lansbury,Arsenal,67,CM,England,EPL,2,3,,,183cm,76kg,20
2010/2011,Aaron Doran,Blackburn Rovers,67,RM,Republic of Ireland,EPL,3,4,,,170cm,74kg,20
2010/2011,Gavin Gunning,Blackburn Rovers,67,CB,Republic of Ireland,EPL,2,3,,,183cm,80kg,20
2010/2011,James Wallace,Everton,67,CAM,England,EPL,3,3,,,180cm,76kg,19
2010/2011,Lauri Dalla Valle,Fulham,67,ST,Finland,EPL,3,4,,,183cm,73kg,19
2010/2011,Shane Duffy,Everton,67,CB,Republic of Ireland,EPL,2,3,,,194cm,82kg,19
2010/2011,Frank Nouble,West Ham United,67,ST,England,EPL,3,3,,,187cm,82kg,19
2010/2011,David Amoo,Liverpool,67,RW,England,EPL,3,3,,,179cm,77kg,20
2010/2011,Josh McEachran,Chelsea,67,LM,England,EPL,3,3,,,178cm,73kg,18
2010/2011,Sam Walker,Chelsea,67,GK,England,EPL,1,3,,,197cm,88kg,19
2010/2011,Carlo Nash,Stoke City,66,GK,England,EPL,1,3,,,182cm,77kg,37
2010/2011,Stuart Parnaby,Birmingham City,66,RB,England,EPL,2,3,,,178cm,70kg,28
2010/2011,Moustapha Salifou,Aston Villa,66,CAM,Togo,EPL,3,3,,,180cm,69kg,27
2010/2011,Dekel Keinan,Blackpool,66,CB,Israel,EPL,2,3,,,186cm,79kg,26
2010/2011,Mark Bunn,Blackburn Rovers,66,GK,England,EPL,1,3,,,183cm,77kg,26
2010/2011,Isaiah Osbourne,Aston Villa,66,CM,England,EPL,3,3,,,188cm,79kg,23
2010/2011,Mark Randall,Arsenal,66,CM,England,EPL,3,3,,,182cm,81kg,21
2010/2011,Neal Eardley,Blackpool,66,RB,Wales,EPL,2,3,,,180cm,74kg,22
2010/2011,Malaury Martin,Blackpool,66,CDM,France,EPL,2,4,,,178cm,75kg,22
2010/2011,Craig Cathcart,Blackpool,66,CB,Northern Ireland,EPL,2,2,,,188cm,73kg,22
2010/2011,Marek Štech,West Ham United,66,GK,Czech Republic,EPL,1,3,,,186cm,82kg,21
2010/2011,Jordan Spence,West Ham United,66,CB,England,EPL,2,3,,,177cm,66kg,21
2010/2011,Craig Eastmond,Arsenal,66,CDM,England,EPL,2,3,,,180cm,75kg,20
2010/2011,Patrick van Aanholt,Chelsea,66,LB,Netherlands,EPL,3,3,,,175cm,75kg,20
2010/2011,Tamás Kádár,Newcastle United,66,CB,Hungary,EPL,2,2,,,188cm,74kg,21
2010/2011,Javan Vidal,Manchester City,66,RB,England,EPL,2,3,,,183cm,76kg,22
2010/2011,Nathan Eccleston,Liverpool,66,ST,England,EPL,3,3,,,178cm,66kg,20
2010/2011,Gökhan Töre,Chelsea,66,CAM,Turkey,EPL,3,4,,,176cm,74kg,19
2010/2011,Andreas Weimann,Aston Villa,66,CF,Austria,EPL,2,3,,,179cm,72kg,19
2010/2011,Gerardo Bruna,Liverpool,66,CAM,Argentina,EPL,3,2,,,175cm,70kg,20
2010/2011,Jan Šebek,Chelsea,66,GK,Czech Republic,EPL,1,3,,,198cm,83kg,20
2010/2011,Keith Southern,Blackpool,65,CM,England,EPL,2,2,,,178cm,78kg,30
2010/2011,David Edwards,Wolverhampton Wanderers,65,CAM,Wales,EPL,3,3,,,185cm,79kg,25
2010/2011,Colin Doyle,Birmingham City,65,GK,Republic of Ireland,EPL,1,3,,,196cm,92kg,25
2010/2011,Kieran Agard,Everton,65,ST,England,EPL,2,4,,,180cm,76kg,21
2010/2011,Steven Mouyokolo,Wolverhampton Wanderers,65,CB,France,EPL,2,3,,,190cm,85kg,24
2010/2011,Ádám Bogdán,Bolton Wanderers,65,GK,Hungary,EPL,1,3,,,194cm,89kg,23
