season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2009/2010,Liam Lawrence,Stoke City,74,RM,Republic of Ireland,EPL,,3,,,180cm,71kg,28
2009/2010,Dean Whitehead,Stoke City,74,CM,England,EPL,,1,,,182cm,78kg,28
2009/2010,Vincenzo Grella,Blackburn Rovers,74,CM,Australia,EPL,,3,,,180cm,75kg,30
2009/2010,Simon Davies,Fulham,74,RM,Wales,EPL,,4,,,178cm,76kg,30
2009/2010,Tony Hibbert,Everton,74,RB,England,EPL,,2,,,173cm,71kg,29
2009/2010,Stuart Taylor,Manchester City,74,GK,England,EPL,,2,,,196cm,86kg,29
2009/2010,Maik Taylor,Birmingham City,74,GK,Northern Ireland,EPL,,3,,,193cm,90kg,38
2009/2010,Andy Reid,Sunderland,74,LM,Republic of Ireland,EPL,,3,,,170cm,75kg,27
2009/2010,Grétar Rafn Steinsson,Bolton Wanderers,74,RB,Iceland,EPL,,3,,,189cm,78kg,28
2009/2010,Javier Garrido Behobide,Manchester City,74,LB,Spain,EPL,,3,,,178cm,75kg,25
2009/2010,Ricardo Fuller,Stoke City,74,ST,Jamaica,EPL,,3,,,191cm,78kg,30
2009/2010,Zoltán Gera,Fulham,74,RM,Hungary,EPL,,4,,,183cm,75kg,31
2009/2010,Nicky Hunt,Bolton Wanderers,74,RB,England,EPL,,3,,,185cm,86kg,26
2009/2010,Riga Mustapha,Bolton Wanderers,74,RW,Netherlands,EPL,,4,,,179cm,75kg,28
2009/2010,George Elokobi,Wolverhampton Wanderers,74,LB,Cameroon,EPL,,3,,,185cm,83kg,24
2009/2010,Mark Noble,West Ham United,74,CM,England,EPL,,3,,,180cm,76kg,23
2009/2010,Dean Marney,Hull City,74,RM,England,EPL,,3,,,183cm,72kg,26
2009/2010,Kenwyne Jones,Sunderland,74,ST,Trinidad & Tobago,EPL,,3,,,188cm,84kg,25
2009/2010,Henrique Hilário Meireles Alves Sampaio,Chelsea,74,GK,Portugal,EPL,,2,,,188cm,85kg,34
2009/2010,James Vaughan,Everton,74,ST,England,EPL,,3,,,180cm,80kg,21
2009/2010,Steven Fletcher,Burnley,74,ST,Scotland,EPL,,4,,,185cm,76kg,23
2009/2010,Sylvan Ebanks-Blake,Wolverhampton Wanderers,74,ST,England,EPL,,3,,,178cm,83kg,24
2009/2010,Darron Gibson,Manchester United,74,CM,Republic of Ireland,EPL,,4,,,183cm,80kg,22
2009/2010,Ryan Shawcross,Stoke City,74,CB,England,EPL,,3,,,191cm,76kg,22
2009/2010,Michael Mancienne,Wolverhampton Wanderers,74,CB,England,EPL,,3,,,184cm,74kg,22
2009/2010,Emiliano Insúa,Liverpool,74,LWB,Argentina,EPL,,2,,,176cm,77kg,21
2009/2010,Federico Macheda,Manchester United,74,ST,Italy,EPL,,3,,,184cm,77kg,18
2009/2010,Phil Neville,Everton,73,CDM,England,EPL,,4,,,180cm,76kg,33
2009/2010,Kevin Phillips,Birmingham City,73,ST,England,EPL,,3,,,170cm,70kg,36
2009/2010,Danny Higginbotham,Stoke City,73,LB,England,EPL,,3,,,185cm,73kg,31
2009/2010,Stephen Carr,Birmingham City,73,RB,Republic of Ireland,EPL,,3,,,175cm,78kg,33
2009/2010,Emmerson Boyce,Wigan Athletic,73,CB,Barbados,EPL,,3,,,184cm,75kg,30
2009/2010,Teemu Tainio,Birmingham City,73,CM,Finland,EPL,,3,,,176cm,71kg,30
2009/2010,Steed Malbranque,Sunderland,73,RM,France,EPL,,3,,,172cm,73kg,30
2009/2010,Philippe Senderos,Arsenal,73,CB,Switzerland,EPL,,2,,,190cm,85kg,25
2009/2010,Fredrik Stoor,Fulham,73,RB,Sweden,EPL,,4,,,183cm,79kg,26
2009/2010,Bjørn Helge Riise,Fulham,73,RW,Norway,EPL,,3,,,178cm,75kg,26
2009/2010,Philipp Degen,Liverpool,73,RWB,Switzerland,EPL,,2,,,185cm,81kg,27
2009/2010,Jason Roberts,Blackburn Rovers,73,ST,Grenada,EPL,,3,,,185cm,92kg,32
2009/2010,Péter Halmosi,Hull City,73,LM,Hungary,EPL,,3,,,178cm,69kg,30
2009/2010,Dan Shittu,Bolton Wanderers,73,CB,Nigeria,EPL,,2,,,191cm,95kg,29
2009/2010,Nicky Shorey,Aston Villa,73,LB,England,EPL,,3,,,175cm,67kg,29
2009/2010,Nyron Nosworthy,Sunderland,73,CB,England,EPL,,3,,,182cm,79kg,29
2009/2010,Steve Caldwell,Burnley,73,CB,Scotland,EPL,,2,,,180cm,72kg,29
2009/2010,Tomasz Kuszczak,Manchester United,73,GK,Poland,EPL,,2,,,190cm,84kg,28
2009/2010,Marlon Harewood,Aston Villa,73,ST,England,EPL,,3,,,185cm,84kg,30
2009/2010,Gary McSheffrey,Birmingham City,73,LW,England,EPL,,3,,,173cm,67kg,27
2009/2010,David Nugent,Burnley,73,ST,England,EPL,,3,,,181cm,83kg,25
2009/2010,Craig Fagan,Hull City,73,RF,England,EPL,,3,,,181cm,75kg,27
2009/2010,Stephen Hunt,Hull City,73,LM,Republic of Ireland,EPL,,3,,,173cm,72kg,28
2009/2010,Liam Ridgewell,Birmingham City,73,CB,England,EPL,,3,,,188cm,80kg,25
2009/2010,Glenn Whelan,Stoke City,73,CM,Republic of Ireland,EPL,,4,,,180cm,79kg,26
2009/2010,Younès Kaboul,Portsmouth,73,CB,France,EPL,,3,,,188cm,87kg,24
2009/2010,Armand Traoré,Arsenal,73,LWB,France,EPL,,2,,,185cm,75kg,20
2009/2010,Fraizer Campbell,Sunderland,73,ST,England,EPL,,4,,,180cm,82kg,22
2009/2010,Sam Hutchinson,Chelsea,73,RB,England,EPL,,3,,,182cm,73kg,20
2009/2010,Kamil Zayatte,Hull City,73,CB,Guinea,EPL,,3,,,191cm,87kg,25
2009/2010,David N'Gog,Liverpool,73,ST,France,EPL,,3,,,189cm,79kg,21
2009/2010,Craig Gardner,Aston Villa,73,CM,England,EPL,,3,,,178cm,71kg,23
2009/2010,John Bostock,Tottenham Hotspur,73,CM,England,EPL,,4,,,173cm,71kg,18
2009/2010,Rhys Taylor,Chelsea,73,GK,Wales,EPL,,3,,,188cm,85kg,20
2009/2010,Franco Di Santo,Blackburn Rovers,73,ST,Argentina,EPL,,3,,,194cm,75kg,21
2009/2010,Jack Wilshere,Arsenal,73,CAM,England,EPL,,3,,,170cm,65kg,18
2009/2010,Clarke Carlisle,Burnley,72,CB,England,EPL,,3,,,191cm,79kg,30
2009/2010,Kevin Kilbane,Hull City,72,LM,Republic of Ireland,EPL,,3,,,183cm,82kg,33
2009/2010,Carlo Nash,Everton,72,GK,England,EPL,,3,,,182cm,77kg,36
2009/2010,Ivan Klasnić,Bolton Wanderers,72,ST,Croatia,EPL,,3,,,186cm,79kg,30
2009/2010,Steve Simonsen,Stoke City,72,GK,England,EPL,,2,,,188cm,80kg,31
2009/2010,Wade Elliott,Burnley,72,RM,England,EPL,,3,,,178cm,65kg,31
2009/2010,Lee Carsley,Birmingham City,72,CDM,Republic of Ireland,EPL,,3,,,178cm,77kg,36
2009/2010,Jlloyd Samuel,Bolton Wanderers,72,LB,Trinidad & Tobago,EPL,,3,,,180cm,72kg,29
2009/2010,Roger Johnson,Birmingham City,72,CB,England,EPL,,3,,,191cm,70kg,27
2009/2010,Michael Dawson,Tottenham Hotspur,72,CB,England,EPL,,3,,,187cm,79kg,26
2009/2010,Lorik Cana,Sunderland,72,CDM,Albania,EPL,,3,,,186cm,86kg,26
2009/2010,Michael Turner,Sunderland,72,CB,England,EPL,,3,,,193cm,85kg,26
2009/2010,André Bikey,Burnley,72,CB,Cameroon,EPL,,3,,,183cm,80kg,25
2009/2010,Michael Kightly,Wolverhampton Wanderers,72,RW,England,EPL,,3,,,175cm,64kg,24
2009/2010,Toni Kallio,Fulham,72,CB,Finland,EPL,,3,,,194cm,85kg,31
2009/2010,Tamir Cohen,Bolton Wanderers,72,CDM,Israel,EPL,,3,,,181cm,77kg,26
2009/2010,Ronald Zubar,Wolverhampton Wanderers,72,CB,France,EPL,,3,,,186cm,80kg,24
2009/2010,Ricardo,Bolton Wanderers,72,ST,Portugal,EPL,,3,,,188cm,79kg,23
2009/2010,Tommy Smith,Portsmouth,72,RW,England,EPL,,3,,,173cm,72kg,30
2009/2010,Andrew Keogh,Wolverhampton Wanderers,72,CF,Republic of Ireland,EPL,,3,,,183cm,70kg,24
2009/2010,Phil Bardsley,Sunderland,72,RB,England,EPL,,2,,,179cm,70kg,24
2009/2010,Stephen Jordan,Burnley,72,LB,England,EPL,,2,,,183cm,71kg,28
2009/2010,Scott Sinclair,Wigan Athletic,72,LW,England,EPL,,3,,,177cm,69kg,21
2009/2010,Victor Anichebe,Everton,72,ST,Nigeria,EPL,,3,,,190cm,83kg,22
2009/2010,Jonny Evans,Manchester United,72,CB,Northern Ireland,EPL,,3,,,188cm,77kg,22
2009/2010,Martin Paterson,Burnley,72,ST,Northern Ireland,EPL,,3,,,178cm,70kg,23
2009/2010,Segundo Castillo,Wolverhampton Wanderers,72,CDM,Ecuador,EPL,,3,,,180cm,86kg,28
2009/2010,Giovanny Espinoza,Birmingham City,72,CB,Ecuador,EPL,,3,,,185cm,68kg,33
2009/2010,Kamel Fathi Ghilas,Hull City,72,CF,Algeria,EPL,,3,,,177cm,70kg,26
2009/2010,Fran Mérida,Arsenal,72,CAM,Spain,EPL,,2,,,175cm,70kg,20
2009/2010,Junior Hoilett,Blackburn Rovers,72,LF,Canada,EPL,,4,,,172cm,71kg,19
2009/2010,James Wallace,Everton,72,CAM,Republic of Ireland,EPL,,3,,,180cm,76kg,18
2009/2010,Andrew Dawson,Hull City,71,CB,England,EPL,,3,,,175cm,70kg,31
2009/2010,Dave Kitson,Stoke City,71,ST,England,EPL,,4,,,191cm,79kg,30
2009/2010,Sean Davis,Bolton Wanderers,71,CDM,England,EPL,,3,,,178cm,77kg,30
2009/2010,Christian Kalvenes,Burnley,71,LB,Norway,EPL,,4,,,180cm,75kg,33
2009/2010,Eddie Johnson,Fulham,71,ST,United States,EPL,,4,,,183cm,81kg,26
2009/2010,Garry O'Connor,Birmingham City,71,ST,Scotland,EPL,,3,,,186cm,75kg,27
2009/2010,Steven Pienaar,Everton,71,LW,South Africa,EPL,,4,,,176cm,69kg,28
2009/2010,George McCartney,Sunderland,71,LB,Northern Ireland,EPL,,2,,,183cm,79kg,29
2009/2010,Keith Andrews,Blackburn Rovers,71,CDM,Republic of Ireland,EPL,,3,,,183cm,78kg,29
2009/2010,David Murphy,Birmingham City,71,LB,England,EPL,,3,,,183cm,84kg,26
2009/2010,Matthew Murray,Wolverhampton Wanderers,71,GK,England,EPL,,3,,,193cm,87kg,29
2009/2010,Michael Tonge,Stoke City,71,CM,England,EPL,,5,,,183cm,74kg,27
2009/2010,David Healy,Sunderland,71,ST,Northern Ireland,EPL,,3,,,176cm,67kg,30
2009/2010,Dickson Etuhu,Fulham,71,CDM,Nigeria,EPL,,3,,,188cm,83kg,27
2009/2010,Graham Alexander,Burnley,71,CM,Scotland,EPL,,3,,,180cm,76kg,38
2009/2010,Seol Ki-Hyeon,Fulham,71,RM,Korea Republic,EPL,,4,,,187cm,82kg,31
2009/2010,Zoran Tošić,Manchester United,71,LM,Serbia,EPL,,3,,,171cm,69kg,23
2009/2010,Chris Iwelumo,Wolverhampton Wanderers,71,ST,Scotland,EPL,,3,,,191cm,86kg,31
2009/2010,Chris Baird,Fulham,71,RB,Northern Ireland,EPL,,3,,,179cm,72kg,28
2009/2010,Sam Ricketts,Bolton Wanderers,71,RB,Wales,EPL,,4,,,185cm,76kg,28
2009/2010,Chung-Yong Lee,Bolton Wanderers,71,RW,Korea Republic,EPL,,3,,,178cm,60kg,21
2009/2010,Daniel de Ridder,Wigan Athletic,71,RM,Netherlands,EPL,,3,,,180cm,70kg,26
2009/2010,Alexandre Song,Arsenal,71,CDM,Cameroon,EPL,,3,,,182cm,75kg,22
2009/2010,Paul Robinson,Bolton Wanderers,71,LB,England,EPL,,3,,,175cm,62kg,31
2009/2010,Jonathan Spector,West Ham United,71,RB,United States,EPL,,4,,,181cm,80kg,24
2009/2010,David Stockdale,Fulham,71,GK,England,EPL,,3,,,191cm,84kg,24
2009/2010,Jack Rodwell,Everton,71,CDM,England,EPL,,5,,,188cm,76kg,19
2009/2010,Daniel Ayala,Liverpool,71,CB,Spain,EPL,,3,,,190cm,84kg,19
2009/2010,Leon Cort,Stoke City,70,CB,England,EPL,,3,,,191cm,83kg,30
2009/2010,Gaël Givet,Blackburn Rovers,70,CB,France,EPL,,4,,,181cm,75kg,28
2009/2010,Joey Guðjónsson,Burnley,70,CM,Iceland,EPL,,3,,,173cm,72kg,30
2009/2010,Matthew Etherington,Stoke City,70,LW,England,EPL,,2,,,178cm,64kg,28
2009/2010,Marcus Bent,Birmingham City,70,ST,England,EPL,,2,,,188cm,77kg,32
2009/2010,Damien Johnson,Birmingham City,70,CM,Northern Ireland,EPL,,3,,,175cm,64kg,31
2009/2010,Hayden Mullins,Portsmouth,70,CDM,England,EPL,,3,,,184cm,75kg,31
2009/2010,Jamie Ashdown,Portsmouth,70,GK,England,EPL,,2,,,188cm,79kg,29
2009/2010,Mike Pollitt,Wigan Athletic,70,GK,England,EPL,,3,,,193cm,88kg,38
2009/2010,Nigel Quashie,West Ham United,70,CM,Scotland,EPL,,4,,,175cm,70kg,31
2009/2010,Karl Henry,Wolverhampton Wanderers,70,CM,England,EPL,,3,,,183cm,76kg,27
2009/2010,Paul McShane,Hull City,70,CB,Republic of Ireland,EPL,,3,,,183cm,74kg,24
2009/2010,Caleb Folan,Hull City,70,ST,Republic of Ireland,EPL,,3,,,188cm,81kg,27
2009/2010,Jason Scotland,Wigan Athletic,70,ST,Trinidad & Tobago,EPL,,4,,,173cm,73kg,31
2009/2010,Keith Fahey,Birmingham City,70,CM,Republic of Ireland,EPL,,3,,,178cm,80kg,27
2009/2010,Stephen Kelly,Fulham,70,RB,Republic of Ireland,EPL,,3,,,183cm,79kg,26
2009/2010,Andy Griffin,Stoke City,70,RB,England,EPL,,4,,,173cm,68kg,31
2009/2010,Richard Stearman,Wolverhampton Wanderers,70,CB,England,EPL,,3,,,188cm,67kg,22
2009/2010,Iain Turner,Everton,70,GK,Scotland,EPL,,2,,,193cm,86kg,26
2009/2010,Tom Soares,Stoke City,70,CM,England,EPL,,3,,,183cm,72kg,23
2009/2010,David Jones,Wolverhampton Wanderers,70,CM,England,EPL,,4,,,185cm,80kg,25
2009/2010,Ben Alnwick,Tottenham Hotspur,70,GK,England,EPL,,3,,,188cm,87kg,23
2009/2010,Chris McCann,Burnley,70,CM,Republic of Ireland,EPL,,2,,,185cm,75kg,22
2009/2010,Fabrice Muamba,Bolton Wanderers,70,CDM,England,EPL,,3,,,188cm,78kg,22
2009/2010,David Edgar,Burnley,70,LB,Canada,EPL,,3,,,188cm,70kg,23
2009/2010,Mark Randall,Arsenal,70,CM,England,EPL,,3,,,182cm,71kg,20
2009/2010,Andranik Teymourian,Fulham,70,CM,Iran,EPL,,3,,,180cm,73kg,27
2009/2010,Marek Štech,West Ham United,70,GK,Czech Republic,EPL,,3,,,186cm,82kg,20
2009/2010,Martin Olsson,Blackburn Rovers,70,LB,Sweden,EPL,,2,,,179cm,79kg,22
2009/2010,Javan Vidal,Manchester City,70,RB,England,EPL,2.0,3,,,183cm,76kg,21
2009/2010,David Amoo,Liverpool,70,RM,England,EPL,3.0,3,,,179cm,77kg,19
2009/2010,Andrew O'Brien,Bolton Wanderers,69,CB,Republic of Ireland,EPL,,3,,,191cm,74kg,30
2009/2010,Franck Queudrue,Birmingham City,69,LB,France,EPL,,2,,,183cm,77kg,31
2009/2010,Stuart Parnaby,Birmingham City,69,RB,England,EPL,,3,,,178cm,70kg,27
2009/2010,Tyrone Mears,Burnley,69,RB,Jamaica,EPL,,2,,,180cm,74kg,27
2009/2010,Tal Ben-Haim,Portsmouth,69,CB,Israel,EPL,,3,,,185cm,78kg,28
2009/2010,Ali Al-Habsi,Bolton Wanderers,69,GK,Oman,EPL,,2,,,194cm,79kg,28
2009/2010,Daryl Murphy,Sunderland,69,ST,Republic of Ireland,EPL,,3,,,189cm,75kg,27
2009/2010,Danny Pugh,Stoke City,69,LM,England,EPL,,2,,,183cm,76kg,27
2009/2010,Christophe Berra,Wolverhampton Wanderers,69,CB,Scotland,EPL,,3,,,185cm,80kg,25
2009/2010,Chris Eagles,Burnley,69,RM,England,EPL,,3,,,183cm,67kg,24
2009/2010,Matt Jarvis,Wolverhampton Wanderers,69,LM,England,EPL,,3,,,173cm,69kg,24
2009/2010,Maceo Rigters,Blackburn Rovers,69,ST,Netherlands,EPL,,3,,,179cm,72kg,26
2009/2010,Kerrea Gilbert,Arsenal,69,RB,England,EPL,,3,,,175cm,71kg,23
2009/2010,Andrew Surman,Wolverhampton Wanderers,69,CM,England,EPL,,3,,,178cm,73kg,23
2009/2010,James Tomkins,West Ham United,69,CB,England,EPL,,2,,,191cm,74kg,21
2009/2010,Gavin Hoyte,Arsenal,69,CB,England,EPL,,2,,,177cm,73kg,19
2009/2010,Zavon Hines,West Ham United,69,CF,Jamaica,EPL,,2,,,178cm,77kg,21
2009/2010,Gaël Kakuta,Chelsea,69,LW,France,EPL,,3,,,176cm,73kg,18
2009/2010,Vladimir Weiss,Manchester City,69,RM,Slovakia,EPL,,3,,,176cm,76kg,20
2009/2010,Jody Craddock,Wolverhampton Wanderers,68,CB,England,EPL,,3,,,183cm,78kg,34
2009/2010,Gavin McCann,Bolton Wanderers,68,CM,England,EPL,,3,,,180cm,70kg,32
2009/2010,Martin Taylor,Birmingham City,68,CB,England,EPL,,3,,,193cm,95kg,30
2009/2010,Anthony Gardner,Hull City,68,CB,England,EPL,,2,,,196cm,88kg,29
2009/2010,James Walker,Tottenham Hotspur,68,GK,England,EPL,1.0,3,,,180cm,84kg,36
2009/2010,Linvoy Primus,Portsmouth,68,CB,England,EPL,,3,,,178cm,78kg,36
2009/2010,Radoslav Kováč,West Ham United,68,CDM,Czech Republic,EPL,,3,,,189cm,78kg,30
2009/2010,Michael Brown,Portsmouth,68,CDM,England,EPL,,3,,,175cm,76kg,33
2009/2010,Scott Dann,Birmingham City,68,CB,England,EPL,,3,,,188cm,76kg,23
2009/2010,Andy Wilkinson,Stoke City,68,RB,England,EPL,,3,,,184cm,70kg,25
2009/2010,Andrew Davies,Stoke City,68,CB,England,EPL,,3,,,187cm,82kg,25
2009/2010,Joey O'Brien,Bolton Wanderers,68,CM,Republic of Ireland,EPL,,3,,,180cm,70kg,24
2009/2010,Kevin McDonald,Burnley,68,CM,Scotland,EPL,,3,,,188cm,83kg,21
2009/2010,Gabriel Obertan,Manchester United,68,RW,France,EPL,,4,,,186cm,80kg,21
2009/2010,Séamus Coleman,Everton,68,RB,Republic of Ireland,EPL,,3,,,178cm,74kg,21
2009/2010,James McCarthy,Wigan Athletic,68,CAM,Republic of Ireland,EPL,,4,,,185cm,67kg,19
2009/2010,Junior Stanislas,West Ham United,68,RM,England,EPL,,3,,,181cm,74kg,20
2009/2010,Fábio,Manchester United,68,LWB,Brazil,EPL,,3,,,172cm,69kg,19
2009/2010,Josh Payne,West Ham United,68,CM,England,EPL,,3,,,183cm,74kg,19
2009/2010,Christopher Buchtmann,Liverpool,68,CM,Germany,EPL,3.0,4,,,174cm,72kg,18
2009/2010,Frank Nouble,West Ham United,68,ST,England,EPL,,3,,,187cm,82kg,18
2009/2010,Davide Ferrari,West Ham United,68,RB,Italy,EPL,,0,,,177cm,73kg,18
2009/2010,Pascal Zuberbühler,Fulham,67,GK,Switzerland,EPL,,2,,,197cm,98kg,39
2009/2010,Zurab Khizanishvili,Blackburn Rovers,67,CB,Georgia,EPL,,3,,,188cm,78kg,28
2009/2010,Richard Garcia,Hull City,67,RM,Australia,EPL,,4,,,181cm,73kg,28
2009/2010,Mamady Sidibe,Stoke City,67,ST,Mali,EPL,,3,,,194cm,77kg,30
2009/2010,Richard Cresswell,Stoke City,67,ST,England,EPL,,3,,,183cm,82kg,32
2009/2010,Ibrahima Sonko,Hull City,67,CB,Senegal,EPL,,3,,,191cm,86kg,29
2009/2010,Moustapha Salifou,Aston Villa,67,CAM,Togo,EPL,,3,,,180cm,69kg,26
2009/2010,Greg Halford,Wolverhampton Wanderers,67,RB,England,EPL,,4,,,194cm,81kg,25
2009/2010,Michael Duff,Burnley,67,CB,Northern Ireland,EPL,,2,,,185cm,73kg,32
2009/2010,Seyi Olofinjana,Hull City,67,CDM,Nigeria,EPL,,3,,,193cm,74kg,29
2009/2010,Richard Kingson,Wigan Athletic,67,GK,Ghana,EPL,,2,,,182cm,83kg,31
2009/2010,David Edwards,Wolverhampton Wanderers,67,CM,Wales,EPL,,3,,,180cm,72kg,24
2009/2010,Colin Doyle,Birmingham City,67,GK,Republic of Ireland,EPL,,3,,,196cm,92kg,24
2009/2010,Carl Dickinson,Stoke City,67,LB,England,EPL,,2,,,185cm,76kg,23
2009/2010,Mark Davies,Bolton Wanderers,67,CM,England,EPL,,3,,,180cm,73kg,22
2009/2010,Manuel da Costa,West Ham United,67,CB,Portugal,EPL,,3,,,190cm,85kg,24
2009/2010,Elliot Omozusi,Fulham,67,RB,England,EPL,,3,,,179cm,77kg,21
2009/2010,Ciaran Clark,Aston Villa,67,CB,England,EPL,,3,,,186cm,75kg,20
2009/2010,Nabil El Zhar,Liverpool,67,RW,Morocco,EPL,,3,,,168cm,74kg,23
2009/2010,Barry Bannan,Aston Villa,67,LM,Scotland,EPL,,3,,,180cm,75kg,20
2009/2010,Jordan Henderson,Sunderland,67,RM,England,EPL,,2,,,182cm,62kg,19
2009/2010,Chris Basham,Bolton Wanderers,67,CDM,England,EPL,,3,,,180cm,79kg,21
2009/2010,Dorian Dervite,Tottenham Hotspur,67,CB,France,EPL,,3,,,192cm,85kg,21
2009/2010,Dani Pacheco,Liverpool,67,CF,Spain,EPL,,3,,,170cm,65kg,19
2009/2010,Péter Kurucz,West Ham United,67,GK,Hungary,EPL,,3,,,185cm,76kg,21
2009/2010,Diego Arismendi,Stoke City,67,CM,Uruguay,EPL,,3,,,189cm,77kg,22
2009/2010,Shkodran Mustafi,Everton,67,CB,Germany,EPL,,3,,,184cm,74kg,18
2009/2010,Cody Arnoux,Everton,67,ST,United States,EPL,,4,,,178cm,72kg,22
2009/2010,George Boateng,Hull City,66,CDM,Netherlands,EPL,,3,,,182cm,76kg,34
2009/2010,Ian Ashbee,Hull City,66,CDM,England,EPL,,3,,,185cm,86kg,33
2009/2010,Grégory Vignal,Birmingham City,66,LB,France,EPL,,2,,,182cm,77kg,28
2009/2010,David Martin,Liverpool,66,GK,England,EPL,,3,,,185cm,85kg,24
2009/2010,Russell Anderson,Sunderland,66,CB,Scotland,EPL,,3,,,180cm,68kg,31
2009/2010,Kevin Foley,Wolverhampton Wanderers,66,RB,Republic of Ireland,EPL,,3,,,175cm,70kg,25
2009/2010,Stephen Ward,Wolverhampton Wanderers,66,LB,Republic of Ireland,EPL,,4,,,180cm,76kg,24
2009/2010,Jay Rodriguez,Burnley,66,ST,England,EPL,,3,,,183cm,74kg,20
2009/2010,Roy O'Donovan,Sunderland,66,ST,Republic of Ireland,EPL,,3,,,168cm,64kg,24
2009/2010,Isaiah Osbourne,Aston Villa,66,CM,England,EPL,,3,,,188cm,79kg,22
2009/2010,Ritchie De Laet,Manchester United,66,CB,Belgium,EPL,,4,,,188cm,76kg,21
2009/2010,Tomasz Cywka,Wigan Athletic,66,CAM,Poland,EPL,,3,,,171cm,73kg,21
2009/2010,Sam Vokes,Wolverhampton Wanderers,66,ST,Wales,EPL,,3,,,185cm,76kg,20
2009/2010,Kieran Agard,Everton,66,ST,England,EPL,,4,,,180cm,76kg,20
2009/2010,Aaron Doran,Blackburn Rovers,66,RM,Republic of Ireland,EPL,,3,,,175cm,75kg,19
2009/2010,Mohamed Diamé,Wigan Athletic,66,CDM,France,EPL,,3,,,184cm,80kg,22
2009/2010,Chris Mavinga,Liverpool,66,LB,France,EPL,,3,,,179cm,64kg,19
2009/2010,N'Gala,West Ham United,66,CB,England,EPL,,3,,,183cm,76kg,20
2009/2010,Salif Diao,Stoke City,65,CDM,Senegal,EPL,,3,,,186cm,73kg,33
2009/2010,Steven Thompson,Burnley,65,ST,Scotland,EPL,,3,,,188cm,79kg,31
2009/2010,Elrio van Heerden,Blackburn Rovers,65,RM,South Africa,EPL,,5,,,167cm,66kg,26
2009/2010,Matt Hill,Wolverhampton Wanderers,65,LB,England,EPL,,2,,,173cm,76kg,29
2009/2010,Mike Williamson,Portsmouth,65,CB,England,EPL,,3,,,191cm,84kg,26
2009/2010,Gunnar Nielsen,Manchester City,65,GK,Faroe Islands,EPL,,3,,,193cm,89kg,23
2009/2010,Febian Brandy,Manchester United,65,RM,England,EPL,3.0,3,,,168cm,64kg,21
2009/2010,Stefan Maierhofer,Wolverhampton Wanderers,65,ST,Austria,EPL,,3,,,202cm,98kg,27
2009/2010,Marc Albrighton,Aston Villa,65,RM,England,EPL,,2,,,175cm,67kg,20
2009/2010,Nicky Featherstone,Hull City,65,RM,England,EPL,,3,,,170cm,71kg,21
2009/2010,Tomasz Kupisz,Wigan Athletic,65,CM,Poland,EPL,,3,,,182cm,79kg,20
2009/2010,Richard Eckersley,Burnley,65,RB,England,EPL,,2,,,176cm,77kg,21
2009/2010,Steven N'Zonzi,Blackburn Rovers,65,CDM,France,EPL,,3,,,190cm,75kg,21
2009/2010,Omar Koroma,Portsmouth,65,CF,Gambia,EPL,,3,,,178cm,68kg,20
2009/2010,Nathan Eccleston,Liverpool,65,ST,England,EPL,,3,,,178cm,71kg,19
2009/2010,Lauri Dalla Valle,Liverpool,65,CF,Finland,EPL,,5,,,183cm,73kg,18
2009/2010,Fernando Alexander Guerrero Vásquez,Burnley,65,RW,Ecuador,EPL,,3,,,171cm,70kg,20
2009/2010,Remco Van der Schaaf,Burnley,64,CM,Netherlands,EPL,,3,,,186cm,77kg,31
2009/2010,Amdy Faye,Stoke City,64,CDM,Senegal,EPL,,3,,,184cm,78kg,33
2009/2010,Aaron Mokoena,Portsmouth,64,CDM,South Africa,EPL,,3,,,185cm,82kg,29
2009/2010,Tony Warner,Hull City,64,GK,Trinidad & Tobago,EPL,,3,,,193cm,84kg,36
2009/2010,Richard Hughes,Portsmouth,64,CDM,Scotland,EPL,,3,,,183cm,84kg,30
2009/2010,Danny Webber,Portsmouth,64,ST,England,EPL,3.0,4,,,174cm,72kg,28
2009/2010,Matt Duke,Hull City,64,GK,England,EPL,,2,,,196cm,84kg,32
2009/2010,Carl Ikeme,Wolverhampton Wanderers,64,GK,England,EPL,,3,,,188cm,87kg,23
2009/2010,Vito Mannone,Arsenal,64,GK,Italy,EPL,,2,,,194cm,80kg,22
2009/2010,Nacer Barazite,Arsenal,64,CAM,Netherlands,EPL,,3,,,194cm,91kg,19
2009/2010,Jay Spearing,Liverpool,64,CM,England,EPL,,3,,,170cm,70kg,21
2009/2010,Damien Plessis,Liverpool,64,CDM,France,EPL,,2,,,191cm,79kg,22
2009/2010,Gavin Gunning,Blackburn Rovers,64,CB,Republic of Ireland,EPL,,3,,,183cm,76kg,19
2009/2010,Brian Easton,Burnley,64,LB,Scotland,EPL,,3,,,183cm,76kg,22
2009/2010,Diego Alonso Penny,Burnley,64,GK,Peru,EPL,,3,,,197cm,76kg,26
2009/2010,Yann Ekra,Hull City,64,ST,Ivory Coast,EPL,4.0,3,,,180cm,70kg,19
2009/2010,Nick Barmby,Hull City,63,CAM,England,EPL,,4,,,170cm,71kg,36
2009/2010,Mark Little,Wolverhampton Wanderers,63,LB,England,EPL,,3,,,180cm,70kg,21
2009/2010,Stephen Darby,Liverpool,63,RB,England,EPL,,3,,,173cm,59kg,21
